Geografi,År,Kjønn,Alder,Krefttyper,Måltall,value
Hele landet,2011-2020,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",86.1422225690482
Hele landet,2011-2020,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",64.2921438576549
Hele landet,2011-2020,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",84.527791143111
Hele landet,2011-2020,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",41.4735970068636
Hele landet,2011-2020,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",66.3726312151362
Hele landet,2011-2020,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",475.787570860512
Hele landet,2011-2020,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",53.9530911540813
Hele landet,2011-2020,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",43.9487537493948
Hele landet,2011-2020,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",49.4144238484199
Hele landet,2011-2020,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",32.6762070373687
Hele landet,2011-2020,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",57.4875024973479
Hele landet,2011-2020,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",78.332767404672
Hele landet,2011-2020,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",5.1205519502995
Hele landet,2011-2020,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",0.994340637882939
Hele landet,2011-2020,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",9.79436952461618
Hele landet,2011-2020,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",8.90867881221278
Hele landet,2011-2020,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",11.7477211782795
Hele landet,2011-2020,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1107.11051463321
Hele landet,2011-2020,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",131.596740822431
Hele landet,2011-2020,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",112.14470997039
Hele landet,2011-2020,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",112.229603754389
Hele landet,2011-2020,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",70.3551554431493
Hele landet,2011-2020,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",130.146244468721
Hele landet,2011-2020,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3015.57686531344
Hele landet,2011-2020,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",485.582067328711
Hele landet,2011-2020,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",316.841208315976
Hele landet,2011-2020,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",520.495096230804
Hele landet,2011-2020,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",150.543160924103
Hele landet,2011-2020,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",176.656862611345
Hele landet,2011-2020,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,kjønn samlet,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,menn,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",722.656443118911
Hele landet,2011-2020,menn,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",89.2447011333673
Hele landet,2011-2020,menn,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",67.9475537769909
Hele landet,2011-2020,menn,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",89.4232314489369
Hele landet,2011-2020,menn,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",42.2322257417933
Hele landet,2011-2020,menn,alle aldre,Brystkreft (C50),"per 100 000, standardisert",1.19123651543192
Hele landet,2011-2020,menn,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,menn,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",204.620516102977
Hele landet,2011-2020,menn,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",507.992423978267
Hele landet,2011-2020,menn,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",58.3482198946019
Hele landet,2011-2020,menn,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",44.8272988023221
Hele landet,2011-2020,menn,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",50.7607772678933
Hele landet,2011-2020,menn,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",31.9520524547983
Hele landet,2011-2020,menn,0-74 år,Brystkreft (C50),"per 100 000, standardisert",0.806036567980463
Hele landet,2011-2020,menn,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,menn,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",155.133886125056
Hele landet,2011-2020,menn,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",62.015846141793
Hele landet,2011-2020,menn,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",4.79059975351182
Hele landet,2011-2020,menn,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",0.878512374128761
Hele landet,2011-2020,menn,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",7.3369293134852
Hele landet,2011-2020,menn,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",6.46269819172545
Hele landet,2011-2020,menn,0-44 år,Brystkreft (C50),"per 100 000, standardisert",:
Hele landet,2011-2020,menn,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,menn,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",0.599417893027276
Hele landet,2011-2020,menn,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1227.04287019634
Hele landet,2011-2020,menn,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",144.796968105508
Hele landet,2011-2020,menn,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",115.679106242524
Hele landet,2011-2020,menn,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",120.67684137173
Hele landet,2011-2020,menn,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",72.976475275189
Hele landet,2011-2020,menn,45-74 år,Brystkreft (C50),"per 100 000, standardisert",1.96771825645337
Hele landet,2011-2020,menn,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,menn,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",404.298938526487
Hele landet,2011-2020,menn,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3928.57903957494
Hele landet,2011-2020,menn,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",551.495614156384
Hele landet,2011-2020,menn,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",413.367267569191
Hele landet,2011-2020,menn,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",666.891850159624
Hele landet,2011-2020,menn,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",195.547812840933
Hele landet,2011-2020,menn,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",6.90970703594106
Hele landet,2011-2020,menn,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2011-2020,menn,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",943.806626466446
Hele landet,2011-2020,kvinner,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",607.311425628735
Hele landet,2011-2020,kvinner,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",83.0304091212107
Hele landet,2011-2020,kvinner,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",60.684205538181
Hele landet,2011-2020,kvinner,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",79.5706692997517
Hele landet,2011-2020,kvinner,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",40.692799835781
Hele landet,2011-2020,kvinner,alle aldre,Brystkreft (C50),"per 100 000, standardisert",132.645116962412
Hele landet,2011-2020,kvinner,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",13.5813040972649
Hele landet,2011-2020,kvinner,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,kvinner,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",442.452271424008
Hele landet,2011-2020,kvinner,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",49.3726813000657
Hele landet,2011-2020,kvinner,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",43.0594322738921
Hele landet,2011-2020,kvinner,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",48.0270472852639
Hele landet,2011-2020,kvinner,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",33.4279553236407
Hele landet,2011-2020,kvinner,0-74 år,Brystkreft (C50),"per 100 000, standardisert",116.636453513423
Hele landet,2011-2020,kvinner,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",13.6351889988186
Hele landet,2011-2020,kvinner,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,kvinner,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",95.566029050262
Hele landet,2011-2020,kvinner,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",5.46850722576522
Hele landet,2011-2020,kvinner,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",1.11657451824896
Hele landet,2011-2020,kvinner,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",12.3871844523538
Hele landet,2011-2020,kvinner,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",11.489833317466
Hele landet,2011-2020,kvinner,0-44 år,Brystkreft (C50),"per 100 000, standardisert",24.0681954864375
Hele landet,2011-2020,kvinner,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",11.5711007931987
Hele landet,2011-2020,kvinner,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,kvinner,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",984.835909450288
Hele landet,2011-2020,kvinner,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",118.094213930168
Hele landet,2011-2020,kvinner,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",108.596500879013
Hele landet,2011-2020,kvinner,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",103.626587403946
Hele landet,2011-2020,kvinner,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",67.6667282629461
Hele landet,2011-2020,kvinner,45-74 år,Brystkreft (C50),"per 100 000, standardisert",261.387521576809
Hele landet,2011-2020,kvinner,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",16.8756832418283
Hele landet,2011-2020,kvinner,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2011-2020,kvinner,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",2346.29400712462
Hele landet,2011-2020,kvinner,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",437.834175278157
Hele landet,2011-2020,kvinner,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",246.894857604326
Hele landet,2011-2020,kvinner,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",412.537122754057
Hele landet,2011-2020,kvinner,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",117.373630230265
Hele landet,2011-2020,kvinner,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",301.487306361536
Hele landet,2011-2020,kvinner,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",13.0290601707382
Hele landet,2011-2020,kvinner,75 år og eldre,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,alle aldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",666.509893125373
Hele landet,2012-2021,kjønn samlet,alle aldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",85.9501669838998
Hele landet,2012-2021,kjønn samlet,alle aldre,Lungekreft (C33-34),"per 100 000, standardisert",64.1603633109263
Hele landet,2012-2021,kjønn samlet,alle aldre,Hudkreft (C43-44),"per 100 000, standardisert",86.9818145457244
Hele landet,2012-2021,kjønn samlet,alle aldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",42.1198920368645
Hele landet,2012-2021,kjønn samlet,alle aldre,Brystkreft (C50),"per 100 000, standardisert",67.3516106216646
Hele landet,2012-2021,kjønn samlet,alle aldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,alle aldre,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,0-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",474.599842059573
Hele landet,2012-2021,kjønn samlet,0-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",53.7171496849799
Hele landet,2012-2021,kjønn samlet,0-74 år,Lungekreft (C33-34),"per 100 000, standardisert",43.495343433743
Hele landet,2012-2021,kjønn samlet,0-74 år,Hudkreft (C43-44),"per 100 000, standardisert",50.1456558357513
Hele landet,2012-2021,kjønn samlet,0-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",32.9688842516043
Hele landet,2012-2021,kjønn samlet,0-74 år,Brystkreft (C50),"per 100 000, standardisert",58.2199663797884
Hele landet,2012-2021,kjønn samlet,0-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,0-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,0-44 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",78.360543083966
Hele landet,2012-2021,kjønn samlet,0-44 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",5.25288023934414
Hele landet,2012-2021,kjønn samlet,0-44 år,Lungekreft (C33-34),"per 100 000, standardisert",1.01208610839307
Hele landet,2012-2021,kjønn samlet,0-44 år,Hudkreft (C43-44),"per 100 000, standardisert",9.68900909580253
Hele landet,2012-2021,kjønn samlet,0-44 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",8.81262335071745
Hele landet,2012-2021,kjønn samlet,0-44 år,Brystkreft (C50),"per 100 000, standardisert",11.8674019481796
Hele landet,2012-2021,kjønn samlet,0-44 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,0-44 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,45-74 år,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",1103.96187849892
Hele landet,2012-2021,kjønn samlet,45-74 år,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",130.738786485063
Hele landet,2012-2021,kjønn samlet,45-74 år,Lungekreft (C33-34),"per 100 000, standardisert",110.946864184252
Hele landet,2012-2021,kjønn samlet,45-74 år,Hudkreft (C43-44),"per 100 000, standardisert",114.340072021507
Hele landet,2012-2021,kjønn samlet,45-74 år,Føflekkreft (malignt melanom),"per 100 000, standardisert",71.2966754916744
Hele landet,2012-2021,kjønn samlet,45-74 år,Brystkreft (C50),"per 100 000, standardisert",131.851844754779
Hele landet,2012-2021,kjønn samlet,45-74 år,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,45-74 år,Prostatakreft (C61),"per 100 000, standardisert",:
Hele landet,2012-2021,kjønn samlet,75 år og eldre,"Totalt alle krefttyper (C00-96, D32-33, D45-47)","per 100 000, standardisert",3048.51031716595
Hele landet,2012-2021,kjønn samlet,75 år og eldre,Tykk- og endetarmskreft (C18-20),"per 100 000, standardisert",485.907052853031
Hele landet,2012-2021,kjønn samlet,75 år og eldre,Lungekreft (C33-34),"per 100 000, standardisert",320.718880778114
Hele landet,2012-2021,kjønn samlet,75 år og eldre,Hudkreft (C43-44),"per 100 000, standardisert",544.29117467179
Hele landet,2012-2021,kjønn samlet,75 år og eldre,Føflekkreft (malignt melanom),"per 100 000, standardisert",155.662558395463
Hele landet,2012-2021,kjønn samlet,75 år og eldre,Brystkreft (C50),"per 100 000, standardisert",180.698525891616
Hele landet,2012-2021,kjønn samlet,75 år og eldre,"Livmorhalskreft, kvinner","per 100 000, standardisert",:
