objectid,stfstatusfirmaid,orfkode,firorgnr,konsernopporgnr,konsernoppnavn,firorgnrknytning,firfirmanavn1,fylfylkenavn,fylkesnavn,kommune_id,firkommnr,kommunenavn,knrkommnavn,firantansatt,ansatt_kd,firoms,firdriftres,etablertdato,sektorkode,status_po,nakkategori1,naktittel1,nakgruppetekst1,nakkategori2,nakkategori3,nakkategori4,nakkategori5,koordinat_y,koordinat_x,load_date,geometry_x,geometry_y,longitude,latitude
33004,3,Aksjeselskap,816498422,,,,Neset Utvikling AS,Telemark,Telemark,4036.0,4036,Vinje,VINJE,,0-1,56.0,35.0,2015-11-16,Private aksjeselskaper mv.,Privat sektor,9,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,"Kulturell virksomhet, idrett og fritidsaktiviteter",90,903,9039,90390,104240.0,6640514.0,2025-11-05 03:14:43,104239.6799999997,6640513.630000001,7.956744100010287,59.71317325825845
33004,3,Aksjeselskap,816498422,,,,Neset Utvikling AS,Telemark,Telemark,4036.0,4036,Vinje,VINJE,,0-1,56.0,35.0,2015-11-16,Private aksjeselskaper mv.,Privat sektor,9,Andre tjenester tilknyttet kunstnerisk virksomhet og underholdningsvirksomhet,"Kulturell virksomhet, idrett og fritidsaktiviteter",90,903,9039,90390,104240.0,6640514.0,2025-11-05 03:14:43,104239.6799999997,6640513.630000001,7.956744100010287,59.71317325825845
33022,1,Enkeltpersonforetak,816504082,,,,Inger Kvalevåg,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-04,Personlig næringsdrivende,Privat sektor,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,192141.0,6576662.0,2025-11-05 03:14:43,192140.6299999999,6576662.0600000005,9.603738779752367,59.21679842601245
33022,1,Enkeltpersonforetak,816504082,,,,Inger Kvalevåg,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-04,Personlig næringsdrivende,Privat sektor,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,192141.0,6576662.0,2025-11-05 03:14:43,192140.6299999999,6576662.0600000005,9.603738779752367,59.21679842601245
33022,1,Enkeltpersonforetak,816504082,,,,Inger Kvalevåg,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-04,Personlig næringsdrivende,Privat sektor,9,Skjønnhetspleie,Annen tjenesteyting,96,962,9622,96220,192141.0,6576662.0,2025-11-05 03:14:43,192140.6299999999,6576662.0600000005,9.603738779752367,59.21679842601245
33024,1,Aksjeselskap,816504732,,,,Echo Eiendom AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,7015.0,1398.0,2015-10-01,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,194414.0,6569282.0,2025-11-05 03:14:43,194413.83999999985,6569282.27,9.653726369221134,59.15245736360037
33024,1,Aksjeselskap,816504732,,,,Echo Eiendom AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,7015.0,1398.0,2015-10-01,Private aksjeselskaper mv.,Privat sektor,6,Utleie av egen eller leid fast eiendom,Eiendomsvirksomhet,68,682,6820,68200,194414.0,6569282.0,2025-11-05 03:14:43,194413.83999999985,6569282.27,9.653726369221134,59.15245736360037
33873,1,Aksjeselskap,816523192,,,,Gjestrud AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2015-12-18,Private aksjeselskaper mv.,Privat sektor,0,,,0,0,0,0,177280.0,6614538.0,2025-11-05 03:14:43,177279.91999999993,6614538.359999999,9.287887038467312,59.5442197325588
33873,1,Aksjeselskap,816523192,,,,Gjestrud AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2015-12-18,Private aksjeselskaper mv.,Privat sektor,0,,,0,0,0,0,177280.0,6614538.0,2025-11-05 03:14:43,177279.91999999993,6614538.359999999,9.287887038467312,59.5442197325588
34946,3,Aksjeselskap,816552842,991984011.0,Bratsberg Utvikling AS,,Øya Utbygging AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,8.0,-15.0,2015-12-10,Private aksjeselskaper mv.,Privat sektor,6,Utvikling og salg av byggeprosjekter,Eiendomsvirksomhet,68,681,6812,68120,193846.0,6567847.0,2025-11-05 03:14:43,193845.58999999985,6567847.279999999,9.64584465655668,59.1392181964914
34946,3,Aksjeselskap,816552842,991984011.0,Bratsberg Utvikling AS,,Øya Utbygging AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,8.0,-15.0,2015-12-10,Private aksjeselskaper mv.,Privat sektor,6,Utvikling og salg av byggeprosjekter,Eiendomsvirksomhet,68,681,6812,68120,193846.0,6567847.0,2025-11-05 03:14:43,193845.58999999985,6567847.279999999,9.64584465655668,59.1392181964914
34961,1,Underenhet til næringsdrivende og offentlig forvaltning,816557542,,,930187240.0,Hydro Energi AS Herøya Industripark,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-01,,,3,Produksjon av elektrisitet fra vannkraft,"Forsyning av elektrisitet, gass, damp og kjøleluft",35,351,3512,35121,192712.0,6565951.0,2025-11-05 03:14:43,192711.59999999963,6565951.210000001,9.628776075916596,59.121448228088056
34961,1,Underenhet til næringsdrivende og offentlig forvaltning,816557542,,,930187240.0,Hydro Energi AS Herøya Industripark,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,2016-01-01,,,3,Produksjon av elektrisitet fra vannkraft,"Forsyning av elektrisitet, gass, damp og kjøleluft",35,351,3512,35121,192712.0,6565951.0,2025-11-05 03:14:43,192711.59999999963,6565951.210000001,9.628776075916596,59.121448228088056
37119,1,Aksjeselskap,816614112,916590245.0,Lerøy Invest AS,,Lerøy Vedlikehold AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,1377.0,-143.0,2016-01-07,Private aksjeselskaper mv.,Privat sektor,4,Bygging av jernbaner og undergrunnsbaner,Bygge- og anleggsvirksomhet,42,421,4212,42120,192613.0,6567563.0,2025-11-05 03:14:43,192612.74000000025,6567563.43,9.624792544626777,59.13579170673111
37119,1,Aksjeselskap,816614112,916590245.0,Lerøy Invest AS,,Lerøy Vedlikehold AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,1377.0,-143.0,2016-01-07,Private aksjeselskaper mv.,Privat sektor,4,Bygging av jernbaner og undergrunnsbaner,Bygge- og anleggsvirksomhet,42,421,4212,42120,192613.0,6567563.0,2025-11-05 03:14:43,192612.74000000025,6567563.43,9.624792544626777,59.13579170673111
38131,3,Aksjeselskap,816642612,,,,Holte og Lia Holding AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,397.0,342.0,2016-01-19,Private aksjeselskaper mv.,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,202358.0,6561434.0,2025-11-05 03:14:43,202357.91999999995,6561433.73,9.802705809774618,59.087897688549
38131,3,Aksjeselskap,816642612,,,,Holte og Lia Holding AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,397.0,342.0,2016-01-19,Private aksjeselskaper mv.,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,202358.0,6561434.0,2025-11-05 03:14:43,202357.91999999995,6561433.73,9.802705809774618,59.087897688549
38131,3,Aksjeselskap,816642612,,,,Holte og Lia Holding AS,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,397.0,342.0,2016-01-19,Private aksjeselskaper mv.,Privat sektor,7,Bedriftsrådgivning og annen administrativ rådgivning,"Faglig, vitenskapelig og teknisk tjenesteyting",70,702,7020,70200,202358.0,6561434.0,2025-11-05 03:14:43,202357.91999999995,6561433.73,9.802705809774618,59.087897688549
38146,9,Underenhet til næringsdrivende og offentlig forvaltning,816649862,,,916595247.0,Rune Flatland,Telemark,Telemark,4026.0,4026,Tinn,TINN,,0-1,0.0,0.0,2016-01-28,,,1,Sauehold,"Jordbruk, skogbruk og fiske",14,145,1451,1451,149024.0,6666675.0,2025-11-05 03:14:43,149023.50999999978,6666674.970000001,8.70372565381447,59.986888463917545
38146,9,Underenhet til næringsdrivende og offentlig forvaltning,816649862,,,916595247.0,Rune Flatland,Telemark,Telemark,4026.0,4026,Tinn,TINN,,0-1,0.0,0.0,2016-01-28,,,1,Sauehold,"Jordbruk, skogbruk og fiske",14,145,1451,1451,149024.0,6666675.0,2025-11-05 03:14:43,149023.50999999978,6666674.970000001,8.70372565381447,59.986888463917545
38423,1,Aksjeselskap,816650712,,,,Kan Lyd & Produksjon AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,64.0,-10.0,2016-01-01,Private aksjeselskaper mv.,Privat sektor,5,Produksjon og utgivelse av musikk- og lydopptak,"Utgivelse, kringkasting, innholdsproduksjon og distribusjonsvirksomhet",59,592,5920,59200,193132.0,6575667.0,2025-11-05 03:14:43,193131.8099999996,6575666.82,9.622427268762266,59.208618199464375
38423,1,Aksjeselskap,816650712,,,,Kan Lyd & Produksjon AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,64.0,-10.0,2016-01-01,Private aksjeselskaper mv.,Privat sektor,5,Produksjon og utgivelse av musikk- og lydopptak,"Utgivelse, kringkasting, innholdsproduksjon og distribusjonsvirksomhet",59,592,5920,59200,193132.0,6575667.0,2025-11-05 03:14:43,193131.8099999996,6575666.82,9.622427268762266,59.208618199464375
39393,1,Forening/lag/innretning,816681332,,,,Moflata Etter Skoletid,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-07,Ideelle organisasjoner,Privat sektor,8,Dagaktivitetstilbud for barn,Helse- og sosialtjenester,88,889,8891,88910,191033.0,6573933.0,2025-11-05 03:14:43,191033.25999999975,6573933.25,9.588300813896703,59.19159719408472
39393,1,Forening/lag/innretning,816681332,,,,Moflata Etter Skoletid,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-01-07,Ideelle organisasjoner,Privat sektor,8,Dagaktivitetstilbud for barn,Helse- og sosialtjenester,88,889,8891,88910,191033.0,6573933.0,2025-11-05 03:14:43,191033.25999999975,6573933.25,9.588300813896703,59.19159719408472
39648,1,Forening/lag/innretning,816691982,,,,Kragerø Sjakklubb Ungdom,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2016-02-01,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i idrettslag og -klubber,"Kulturell virksomhet, idrett og fritidsaktiviteter",93,931,9312,93120,177920.0,6539595.0,2025-11-05 03:14:43,177919.74000000022,6539594.720000001,9.410057257004189,58.87495722579387
39648,1,Forening/lag/innretning,816691982,,,,Kragerø Sjakklubb Ungdom,Telemark,Telemark,4014.0,4014,Kragerø,KRAGERØ,,0-1,0.0,0.0,2016-02-01,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i idrettslag og -klubber,"Kulturell virksomhet, idrett og fritidsaktiviteter",93,931,9312,93120,177920.0,6539595.0,2025-11-05 03:14:43,177919.74000000022,6539594.720000001,9.410057257004189,58.87495722579387
39912,9,Underenhet til næringsdrivende og offentlig forvaltning,816703662,,,916685521.0,Eltempo AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2015-11-13,,,4,Detaljhandel med sportsvarer,Varehandel,47,476,4763,47631,192238.0,6575555.0,2025-11-05 03:14:43,192237.58000000007,6575554.59,9.606995679459432,59.20696734633054
39912,9,Underenhet til næringsdrivende og offentlig forvaltning,816703662,,,916685521.0,Eltempo AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2015-11-13,,,4,Detaljhandel med sportsvarer,Varehandel,47,476,4763,47631,192238.0,6575555.0,2025-11-05 03:14:43,192237.58000000007,6575554.59,9.606995679459432,59.20696734633054
40446,3,Enkeltpersonforetak,816718422,,,,Kjetil Fjelddalen,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-02-10,Personlig næringsdrivende,Privat sektor,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,192922.0,6569890.0,2025-11-05 03:14:43,192921.66999999995,6569890.09,9.626898826756008,59.1568173220077
40446,3,Enkeltpersonforetak,816718422,,,,Kjetil Fjelddalen,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-02-10,Personlig næringsdrivende,Privat sektor,2,Avvirkning,"Jordbruk, skogbruk og fiske",22,220,2200,2200,192922.0,6569890.0,2025-11-05 03:14:43,192921.66999999995,6569890.09,9.626898826756008,59.1568173220077
41065,1,Forening/lag/innretning,816734002,,,,Grenland Brannhistoriske Forening,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2014-11-17,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,193194.0,6569634.0,2025-11-05 03:14:43,193193.83999999985,6569633.8100000005,9.631996846797003,59.154722339083
41065,1,Forening/lag/innretning,816734002,,,,Grenland Brannhistoriske Forening,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2014-11-17,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,193194.0,6569634.0,2025-11-05 03:14:43,193193.83999999985,6569633.8100000005,9.631996846797003,59.154722339083
41343,9,Underenhet til næringsdrivende og offentlig forvaltning,816742242,,,916710461.0,Krb-Bygg AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2016-02-03,,,4,Oppføring av bygninger,Bygge- og anleggsvirksomhet,41,410,4100,41000,177921.0,6617388.0,2025-11-05 03:14:43,177921.13999999966,6617387.800000001,9.294852202603536,59.570174174626
41343,9,Underenhet til næringsdrivende og offentlig forvaltning,816742242,,,916710461.0,Krb-Bygg AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2016-02-03,,,4,Oppføring av bygninger,Bygge- og anleggsvirksomhet,41,410,4100,41000,177921.0,6617388.0,2025-11-05 03:14:43,177921.13999999966,6617387.800000001,9.294852202603536,59.570174174626
41343,9,Underenhet til næringsdrivende og offentlig forvaltning,816742242,,,916710461.0,Krb-Bygg AS,Telemark,Telemark,4005.0,4005,Notodden,NOTODDEN,,0-1,0.0,0.0,2016-02-03,,,4,Oppføring av bygninger,Bygge- og anleggsvirksomhet,41,410,4100,41000,177921.0,6617388.0,2025-11-05 03:14:43,177921.13999999966,6617387.800000001,9.294852202603536,59.570174174626
44670,3,Enkeltpersonforetak,816749832,,,,Creativer Iver Andresen,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2016-02-22,Personlig næringsdrivende,Privat sektor,8,Rengjøring av bygninger,Forretningsmessig tjenesteyting,81,812,8121,81210,195299.0,6557403.0,2025-11-05 03:14:43,195299.34999999963,6557403.0,9.685646772054922,59.04687093310666
44670,3,Enkeltpersonforetak,816749832,,,,Creativer Iver Andresen,Telemark,Telemark,4012.0,4012,Bamble,BAMBLE,,0-1,0.0,0.0,2016-02-22,Personlig næringsdrivende,Privat sektor,8,Rengjøring av bygninger,Forretningsmessig tjenesteyting,81,812,8121,81210,195299.0,6557403.0,2025-11-05 03:14:43,195299.34999999963,6557403.0,9.685646772054922,59.04687093310666
41982,1,Borettslag,816756812,,,,Vestre Kjellemo Borettslag,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,1520.0,982.0,2016-02-01,Borettslag o.l.,Privat sektor,9,Aktiviteter i borettslag og boligsameier,Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning,97,970,9700,97001,194608.0,6567676.0,2025-11-05 03:14:43,194608.1500000004,6567675.960000001,9.659352715770584,59.13823421003764
41982,1,Borettslag,816756812,,,,Vestre Kjellemo Borettslag,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,1520.0,982.0,2016-02-01,Borettslag o.l.,Privat sektor,9,Aktiviteter i borettslag og boligsameier,Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning,97,970,9700,97001,194608.0,6567676.0,2025-11-05 03:14:43,194608.1500000004,6567675.960000001,9.659352715770584,59.13823421003764
41982,1,Borettslag,816756812,,,,Vestre Kjellemo Borettslag,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,1520.0,982.0,2016-02-01,Borettslag o.l.,Privat sektor,9,Aktiviteter i borettslag og boligsameier,Lønnet arbeid i private husholdninger og annen vareproduksjon og tjenesteyting i private husholdning,97,970,9700,97001,194608.0,6567676.0,2025-11-05 03:14:43,194608.1500000004,6567675.960000001,9.659352715770584,59.13823421003764
43371,3,Enkeltpersonforetak,816801842,,,,B.H Audio Haave,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-02-25,Personlig næringsdrivende,Privat sektor,9,Reparasjon og vedlikehold av elektronikk til husholdningsbruk,Annen tjenesteyting,95,952,9521,95210,188729.0,6575823.0,2025-11-05 03:14:43,188728.9299999997,6575822.99,9.545449645094136,59.20680847452675
43371,3,Enkeltpersonforetak,816801842,,,,B.H Audio Haave,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,2016-02-25,Personlig næringsdrivende,Privat sektor,9,Reparasjon og vedlikehold av elektronikk til husholdningsbruk,Annen tjenesteyting,95,952,9521,95210,188729.0,6575823.0,2025-11-05 03:14:43,188728.9299999997,6575822.99,9.545449645094136,59.20680847452675
43710,1,Aksjeselskap,816807182,,,,Sara Orientalske Tepper AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,112.0,-21.0,2016-01-01,Private aksjeselskaper mv.,Privat sektor,1,Produksjon av husholdningstekstiler og innredningsvarer i stoff klare til bruk,Industri,13,139,1392,13920,192248.0,6575605.0,2025-11-05 03:14:43,192247.66000000012,6575604.9,9.607100282082586,59.20742445568656
43710,1,Aksjeselskap,816807182,,,,Sara Orientalske Tepper AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,112.0,-21.0,2016-01-01,Private aksjeselskaper mv.,Privat sektor,1,Produksjon av husholdningstekstiler og innredningsvarer i stoff klare til bruk,Industri,13,139,1392,13920,192248.0,6575605.0,2025-11-05 03:14:43,192247.66000000012,6575604.9,9.607100282082586,59.20742445568656
43382,3,Aksjeselskap,816810442,,,,VML Holding AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,580.0,445.0,2016-02-11,Private aksjeselskaper mv.,Privat sektor,6,Kjøp og salg av egen fast eiendom,Eiendomsvirksomhet,68,681,6811,68110,174383.0,6597253.0,2025-11-05 03:14:43,174383.1299999999,6597252.68,9.263232434985568,59.38753394368376
43382,3,Aksjeselskap,816810442,,,,VML Holding AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,580.0,445.0,2016-02-11,Private aksjeselskaper mv.,Privat sektor,6,Kjøp og salg av egen fast eiendom,Eiendomsvirksomhet,68,681,6811,68110,174383.0,6597253.0,2025-11-05 03:14:43,174383.1299999999,6597252.68,9.263232434985568,59.38753394368376
43382,3,Aksjeselskap,816810442,,,,VML Holding AS,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,580.0,445.0,2016-02-11,Private aksjeselskaper mv.,Privat sektor,6,Kjøp og salg av egen fast eiendom,Eiendomsvirksomhet,68,681,6811,68110,174383.0,6597253.0,2025-11-05 03:14:43,174383.1299999999,6597252.68,9.263232434985568,59.38753394368376
45844,1,Enkeltpersonforetak,816822262,,,,Thorper Kårvand Gardsdrift,Telemark,Telemark,4026.0,4026,Tinn,TINN,,0-1,0.0,0.0,2016-03-11,Personlig næringsdrivende,Privat sektor,1,Oppdrett av annet storfe til kjøttproduksjon og sædproduksjon,"Jordbruk, skogbruk og fiske",14,142,1420,1420,148442.0,6657437.0,2025-11-05 03:14:43,148442.41000000015,6657436.67,8.709076963381708,59.90393971173352
45844,1,Enkeltpersonforetak,816822262,,,,Thorper Kårvand Gardsdrift,Telemark,Telemark,4026.0,4026,Tinn,TINN,,0-1,0.0,0.0,2016-03-11,Personlig næringsdrivende,Privat sektor,1,Oppdrett av annet storfe til kjøttproduksjon og sædproduksjon,"Jordbruk, skogbruk og fiske",14,142,1420,1420,148442.0,6657437.0,2025-11-05 03:14:43,148442.41000000015,6657436.67,8.709076963381708,59.90393971173352
49263,1,Eierseksjonssameie,816862442,,,,Heistadtangen Leilighetssameie 3-5,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,1992-06-25,,,0,,,0,0,0,0,196092.0,6560673.0,2025-11-05 03:14:43,196092.26999999955,6560673.029999999,9.694887713608075,59.07667676831481
49263,1,Eierseksjonssameie,816862442,,,,Heistadtangen Leilighetssameie 3-5,Telemark,Telemark,4001.0,4001,Porsgrunn,PORSGRUNN,,0-1,0.0,0.0,1992-06-25,,,0,,,0,0,0,0,196092.0,6560673.0,2025-11-05 03:14:43,196092.26999999955,6560673.029999999,9.694887713608075,59.07667676831481
49496,1,Forening/lag/innretning,816974062,,,,Øvre Telemark Lokallag av Nff,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2016-02-17,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,165835.0,6600378.0,2025-11-05 03:14:43,165835.1900000004,6600377.59,9.108684470342409,59.40875855693242
49496,1,Forening/lag/innretning,816974062,,,,Øvre Telemark Lokallag av Nff,Telemark,Telemark,4020.0,4020,Midt-Telemark,MIDT-TELEMARK,,0-1,0.0,0.0,2016-02-17,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i andre medlemsorganisasjoner ellers,Annen tjenesteyting,94,949,9499,94992,165835.0,6600378.0,2025-11-05 03:14:43,165835.1900000004,6600377.59,9.108684470342409,59.40875855693242
51590,1,Forening/lag/innretning,817033202,,,,Skien Tennisklubb,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,1903-05-05,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i idrettslag og -klubber,"Kulturell virksomhet, idrett og fritidsaktiviteter",93,931,9312,93120,191454.0,6573254.0,2025-11-05 03:14:43,191454.46,6573253.91,9.596601988832257,59.1858297777076
51590,1,Forening/lag/innretning,817033202,,,,Skien Tennisklubb,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,0.0,0.0,1903-05-05,Ideelle organisasjoner,Privat sektor,9,Aktiviteter i idrettslag og -klubber,"Kulturell virksomhet, idrett og fritidsaktiviteter",93,931,9312,93120,191454.0,6573254.0,2025-11-05 03:14:43,191454.46,6573253.91,9.596601988832257,59.1858297777076
52057,3,Aksjeselskap,817083072,917043868.0,Gulliksen-Holding AS,,Gulliksen-Eiendom AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,7600.0,1526.0,2016-03-02,Private aksjeselskaper mv.,Privat sektor,6,Kjøp og salg av egen fast eiendom,Eiendomsvirksomhet,68,681,6811,68110,193130.0,6574227.0,2025-11-05 03:14:43,193130.3200000003,6574226.52,9.624430989383526,59.19573963742306
52057,3,Aksjeselskap,817083072,917043868.0,Gulliksen-Holding AS,,Gulliksen-Eiendom AS,Telemark,Telemark,4003.0,4003,Skien,SKIEN,,0-1,7600.0,1526.0,2016-03-02,Private aksjeselskaper mv.,Privat sektor,6,Kjøp og salg av egen fast eiendom,Eiendomsvirksomhet,68,681,6811,68110,193130.0,6574227.0,2025-11-05 03:14:43,193130.3200000003,6574226.52,9.624430989383526,59.19573963742306
