Geografi,År,Kjønn,Alder,Dødsårsaker,Måltall,value
Telemark,2015,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",123.704570767718
Telemark,2015,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",33.5425156193073
Telemark,2015,kvinner,0-74 år,KOLS,"per 100.000, standardisert",39.7630999261245
Telemark,2015,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",73.2410843829119
Telemark,2015,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2015,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2015,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2015,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2015,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2015,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2015,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",201.297342219122
Telemark,2015,kvinner,75+ år,KOLS,"per 100.000, standardisert",368.205095110721
Telemark,2015,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",571.067974132289
Telemark,2016,menn,alle aldre,Lungekreft,"per 100.000, standardisert",53.1234657755128
Telemark,2016,menn,alle aldre,KOLS,"per 100.000, standardisert",61.6921536204949
Telemark,2016,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",114.775612906604
Telemark,2016,menn,0-74 år,Lungekreft,"per 100.000, standardisert",28.2379566301998
Telemark,2016,menn,0-74 år,KOLS,"per 100.000, standardisert",20.2836209868131
Telemark,2016,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",48.528658908831
Telemark,2016,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2016,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2016,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2016,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2016,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2016,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2016,menn,75+ år,Lungekreft,"per 100.000, standardisert",339.787562941266
Telemark,2016,menn,75+ år,KOLS,"per 100.000, standardisert",545.210222482133
Telemark,2016,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",889.071562512004
Telemark,2016,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",35.665733863136
Telemark,2016,kvinner,alle aldre,KOLS,"per 100.000, standardisert",51.4820768986959
Telemark,2016,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",87.2441538374092
Telemark,2016,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",18.5592994484547
Telemark,2016,kvinner,0-74 år,KOLS,"per 100.000, standardisert",16.180859982201
Telemark,2016,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",34.7495232424606
Telemark,2016,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2016,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2016,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2016,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2016,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2016,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2016,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",190.129807436277
Telemark,2016,kvinner,75+ år,KOLS,"per 100.000, standardisert",371.168078469135
Telemark,2016,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",563.177492688187
Telemark,2017,menn,alle aldre,Lungekreft,"per 100.000, standardisert",52.8687618072564
Telemark,2017,menn,alle aldre,KOLS,"per 100.000, standardisert",60.4205642477931
Telemark,2017,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",113.207348811728
Telemark,2017,menn,0-74 år,Lungekreft,"per 100.000, standardisert",29.4934050336225
Telemark,2017,menn,0-74 år,KOLS,"per 100.000, standardisert",21.6844157659507
Telemark,2017,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",51.2037528212646
Telemark,2017,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2017,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2017,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2017,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2017,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2017,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2017,menn,75+ år,Lungekreft,"per 100.000, standardisert",316.621655979499
Telemark,2017,menn,75+ år,KOLS,"per 100.000, standardisert",507.123170384188
Telemark,2017,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",827.026158501065
Telemark,2017,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",32.9229377384787
Telemark,2017,kvinner,alle aldre,KOLS,"per 100.000, standardisert",57.5663476577307
Telemark,2017,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",90.5912034215834
Telemark,2017,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",26.0151277545774
Telemark,2017,kvinner,0-74 år,KOLS,"per 100.000, standardisert",18.9950014066199
Telemark,2017,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",45.0271340845023
Telemark,2017,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2017,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2017,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2017,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2017,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2017,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2017,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",82.6474129257142
Telemark,2017,kvinner,75+ år,KOLS,"per 100.000, standardisert",405.412706228349
Telemark,2017,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",493.357464253431
Telemark,2018,menn,alle aldre,Lungekreft,"per 100.000, standardisert",48.0553475462742
Telemark,2018,menn,alle aldre,KOLS,"per 100.000, standardisert",44.2057716099343
Telemark,2018,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",92.2453016591943
Telemark,2018,menn,0-74 år,Lungekreft,"per 100.000, standardisert",28.901315885194
Telemark,2018,menn,0-74 år,KOLS,"per 100.000, standardisert",20.1304022523455
Telemark,2018,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",49.0592339911928
Telemark,2018,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2018,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2018,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2018,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2018,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2018,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2018,menn,75+ år,Lungekreft,"per 100.000, standardisert",257.03090457215
Telemark,2018,menn,75+ år,KOLS,"per 100.000, standardisert",308.916452106645
Telemark,2018,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",566.161276554075
Telemark,2018,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",50.7189243339626
Telemark,2018,kvinner,alle aldre,KOLS,"per 100.000, standardisert",63.2697283359152
Telemark,2018,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",114.008692763386
Telemark,2018,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",31.1385319853705
Telemark,2018,kvinner,0-74 år,KOLS,"per 100.000, standardisert",19.6733123823997
Telemark,2018,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",50.8083429604425
Telemark,2018,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2018,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2018,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2018,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2018,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2018,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2018,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",220.612098258139
Telemark,2018,kvinner,75+ år,KOLS,"per 100.000, standardisert",457.517050214193
Telemark,2018,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",680.132577067642
Telemark,2019,menn,alle aldre,Lungekreft,"per 100.000, standardisert",50.0284607570168
Telemark,2019,menn,alle aldre,KOLS,"per 100.000, standardisert",58.6026745515915
Telemark,2019,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",108.501038448099
Telemark,2019,menn,0-74 år,Lungekreft,"per 100.000, standardisert",26.4716518077671
Telemark,2019,menn,0-74 år,KOLS,"per 100.000, standardisert",13.6028529342515
Telemark,2019,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",40.0666469309772
Telemark,2019,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2019,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2019,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2019,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2019,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2019,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2019,menn,75+ år,Lungekreft,"per 100.000, standardisert",322.505673506664
Telemark,2019,menn,75+ år,KOLS,"per 100.000, standardisert",598.916545514439
Telemark,2019,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",924.078180894153
Telemark,2019,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",49.7504628683894
Telemark,2019,kvinner,alle aldre,KOLS,"per 100.000, standardisert",52.6750171189017
Telemark,2019,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",102.419255364725
Telemark,2019,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",31.949778696245
Telemark,2019,kvinner,0-74 år,KOLS,"per 100.000, standardisert",15.1279356102294
Telemark,2019,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",47.0138824742114
Telemark,2019,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2019,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2019,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2019,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2019,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2019,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2019,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",203.129502890263
Telemark,2019,kvinner,75+ år,KOLS,"per 100.000, standardisert",393.674676577039
Telemark,2019,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",597.92051883916
Telemark,2020,menn,alle aldre,Lungekreft,"per 100.000, standardisert",58.1562799843656
Telemark,2020,menn,alle aldre,KOLS,"per 100.000, standardisert",57.0045097760333
Telemark,2020,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",115.105899537381
Telemark,2020,menn,0-74 år,Lungekreft,"per 100.000, standardisert",33.7380536825691
Telemark,2020,menn,0-74 år,KOLS,"per 100.000, standardisert",14.5719993255074
Telemark,2020,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",48.2762946411497
Telemark,2020,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2020,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2020,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2020,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2020,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2020,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2020,menn,75+ år,Lungekreft,"per 100.000, standardisert",334.967129499759
Telemark,2020,menn,75+ år,KOLS,"per 100.000, standardisert",561.746098766428
Telemark,2020,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",897.607119616486
Telemark,2020,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",43.5601137934763
Telemark,2020,kvinner,alle aldre,KOLS,"per 100.000, standardisert",44.4153107925354
Telemark,2020,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",87.9674405688465
Telemark,2020,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",23.0243266965714
Telemark,2020,kvinner,0-74 år,KOLS,"per 100.000, standardisert",17.2011280266901
Telemark,2020,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",40.2543349883356
Telemark,2020,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2020,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2020,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2020,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2020,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2020,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2020,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",228.94234391323
Telemark,2020,kvinner,75+ år,KOLS,"per 100.000, standardisert",287.856119362434
Telemark,2020,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",516.30348665872
Telemark,2021,menn,alle aldre,Lungekreft,"per 100.000, standardisert",57.4180116099386
Telemark,2021,menn,alle aldre,KOLS,"per 100.000, standardisert",37.4102129340072
Telemark,2021,menn,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",94.9204378247537
Telemark,2021,menn,0-74 år,Lungekreft,"per 100.000, standardisert",33.7714703116903
Telemark,2021,menn,0-74 år,KOLS,"per 100.000, standardisert",10.4175534460817
Telemark,2021,menn,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",44.1199975945935
Telemark,2021,menn,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2021,menn,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2021,menn,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2021,menn,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2021,menn,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2021,menn,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2021,menn,75+ år,Lungekreft,"per 100.000, standardisert",328.453980112558
Telemark,2021,menn,75+ år,KOLS,"per 100.000, standardisert",355.806941890458
Telemark,2021,menn,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",684.260354488649
Telemark,2021,kvinner,alle aldre,Lungekreft,"per 100.000, standardisert",42.6119829420388
Telemark,2021,kvinner,alle aldre,KOLS,"per 100.000, standardisert",49.6008897055134
Telemark,2021,kvinner,alle aldre,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",92.2151476454307
Telemark,2021,kvinner,0-74 år,Lungekreft,"per 100.000, standardisert",26.2520947740498
Telemark,2021,kvinner,0-74 år,KOLS,"per 100.000, standardisert",23.6429319490835
Telemark,2021,kvinner,0-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",49.9680866649525
Telemark,2021,kvinner,0-44 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2021,kvinner,0-44 år,KOLS,"per 100.000, standardisert",:
Telemark,2021,kvinner,0-44 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2021,kvinner,45-74 år,Lungekreft,"per 100.000, standardisert",:
Telemark,2021,kvinner,45-74 år,KOLS,"per 100.000, standardisert",:
Telemark,2021,kvinner,45-74 år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",:
Telemark,2021,kvinner,75+ år,Lungekreft,"per 100.000, standardisert",188.678160091232
Telemark,2021,kvinner,75+ år,KOLS,"per 100.000, standardisert",280.000574641206
Telemark,2021,kvinner,75+ år,KOLS og lungekreft (røykerelaterte dødsfall),"per 100.000, standardisert",468.665817870468
Telemark,2022,menn,alle aldre,Lungekreft,"per 100.000, standardisert",41.9502608974599
Telemark,2022,menn,alle aldre,KOLS,"per 100.000, standardisert",50.4665324297114
