Navn,Org. nr.,Overordnet enhet,Antall ansatte,Dataset,Sektorkode,Sektor,Aktivitet,Forretningsadresse - Kommune,Postadresse - Kommune,Organisasjonsform,NACE 1,NACE 1 - Bransje,NACE 2,NACE 2 - Bransje,NACE 3,NACE 3 - Bransje,Organisasjonsform - Kode,Beliggenhetsadresse - Kommune,Org. nr._str,Employees,In Combined Clean,Is Parent,Parent
Fonnafly helifly as avd Skien,928590879,983783813.0,18.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,51.21,Lufttransport med gods,,,,,BEDR,Skien,928590879,18.0,True,False,983783813
Vestfold og Telemark revisjon iks avd Skien,980149838,923822410.0,18.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,84.11,Generell offentlig administrasjon,,,,,BEDR,Skien,980149838,18.0,True,False,923822410
Aberia ung as avd meensvegen,929746899,984331584.0,18.0,Underenhet,,,,,Moss,Underenhet til næringsdrivende og offentlig forvaltning,87.991,Tjenester i barneverninstitusjoner,,,,,BEDR,Skien,929746899,18.0,True,False,984331584
Tine sa avd haukeli,974084309,947942638.0,17.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,10.51,Produksjon av meierivarer,,,,,BEDR,Vinje,974084309,17.0,True,False,947942638
Kis sør as avd Telemark,985032459,984625391.0,17.0,Underenhet,,,,,Råde,Underenhet til næringsdrivende og offentlig forvaltning,33.12,Reparasjon og vedlikehold av maskiner,,,,,BEDR,Skien,985032459,17.0,True,False,984625391
Statkraft energi as avd Vinje kraftverk,974798948,987059729.0,17.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,35.121,Produksjon av elektrisitet fra vannkraft,,,,,BEDR,Vinje,974798948,17.0,True,False,987059729
Statkraft energi as avd kraftverksgruppe mår,974798980,987059729.0,17.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,35.121,Produksjon av elektrisitet fra vannkraft,,,,,BEDR,Tinn,974798980,17.0,True,False,987059729
Stena recycling as avd administrasjon,976967577,983594506.0,17.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,38.21,Materialgjenvinning,,,,,BEDR,Porsgrunn,976967577,17.0,True,False,983594506
Tvb bolig as avd Skien,987269464,987259787.0,17.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,41.0,Oppføring av bygninger,,,,,BEDR,Skien,987269464,17.0,True,False,987259787
Belfor Norway as avd Telemark,925037605,884367522.0,17.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.99,Annen spesialisert bygge- og anleggsvirksomhet ikke nevnt annet sted,,,,,BEDR,Skien,925037605,17.0,True,False,884367522
Coop sørøst sa avd 1191 extra gulset,974900483,947456415.0,17.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,974900483,17.0,True,False,947456415
Norsk butikkdrift as extra ulefoss avd 4281,976188950,931186744.0,17.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Nome,976188950,17.0,True,False,931186744
Norsk butikkdrift as extra Notodden avd 4282,990344981,931186744.0,17.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Notodden,990344981,17.0,True,False,931186744
Europris Porsgrunn 442,882251802,987553014.0,17.0,Underenhet,,,,,Fredrikstad,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Porsgrunn,882251802,17.0,True,False,987553014
Byggmakker handel as avd bø i Telemark,915978916,980656616.0,17.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.52,"Detaljhandel med jernvarer, byggevarer, fargevarer og glass",,,,,BEDR,Midt-Telemark,915978916,17.0,True,False,980656616
Apotek 1 gulset,876799952,983044778.0,17.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Skien,876799952,17.0,True,False,983044778
Azets insight as avd grenland - Porsgrunn,985212589,983338917.0,17.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Porsgrunn,985212589,17.0,True,False,983338917
Sintef industri avd Porsgrunn,974819260,919303808.0,17.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,72.1,Forskning og eksperimentell utvikling innenfor naturvitenskap og teknikk,,,,,BEDR,Porsgrunn,974819260,17.0,True,False,919303808
Anicura rising dyreklinikk,972196630,911627604.0,17.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,75.0,Veterinærtjenester,,,,,BEDR,Skien,972196630,17.0,True,False,911627604
Green mountain services as avd rjukan,834623862,933919005.0,17.0,Underenhet,,,,,Stavanger,Underenhet til næringsdrivende og offentlig forvaltning,82.1,Kontortjenester,,,,,BEDR,Tinn,834623862,17.0,True,False,933919005
Den norske kirke i Skien,974733315,818066872.0,17.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,94.91,Aktiviteter i religiøse organisasjoner,,,,,BEDR,Skien,974733315,17.0,True,False,818066872
Lede as avd Hjartdal,974631822,979422679.0,16.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,35.15,Handel med elektrisitet,,,,,BEDR,Hjartdal,974631822,16.0,True,False,979422679
Consto as avd Porsgrunn,935263778,995754606.0,16.0,Underenhet,,,,,Tromsø,Underenhet til næringsdrivende og offentlig forvaltning,41.0,Oppføring av bygninger,,,,,BEDR,Porsgrunn,935263778,16.0,True,False,995754606
Bravida Norge as Notodden elektro,986888403,987582561.0,16.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,43.21,Elektrisk installasjonsarbeid,,,,,BEDR,Notodden,986888403,16.0,True,False,987582561
Brødrene dahl as avd Skien,973094920,945757280.0,16.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,46.84,"Engroshandel med jernvarer, rørleggerartikler og oppvarmingsutstyr",,,,,BEDR,Skien,973094920,16.0,True,False,945757280
Gigaboks Skien,832728772,928672131.0,16.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,832728772,16.0,True,False,928672131
Spar ulefoss,971742631,986698159.0,16.0,Underenhet,,,,,Larvik,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Nome,971742631,16.0,True,False,986698159
Ng kiwi Vestfold Telemark as avd 501 stridsklev,971855479,984981384.0,16.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Porsgrunn,971855479,16.0,True,False,984981384
Coop sørøst sa avd 1201 extra klyve,973142372,947456415.0,16.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,973142372,16.0,True,False,947456415
Ng kiwi Vestfold Telemark as avd 552 gulset,974165236,984981384.0,16.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,974165236,16.0,True,False,984981384
Europris herkules 595,988405264,987553014.0,16.0,Underenhet,,,,,Fredrikstad,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Skien,988405264,16.0,True,False,987553014
Clas ohlson as avd Skien,991246967,937402198.0,16.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Skien,991246967,16.0,True,False,937402198
Vinmonopolet as butikk Skien gråtenmoen,929506227,817209882.0,16.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.25,Detaljhandel med drikkevarer,,,,,BEDR,Skien,929506227,16.0,True,False,817209882
Vitusapotek ulefoss,971785861,965336796.0,16.0,Underenhet,,,,,Nome,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Nome,971785861,16.0,True,False,965336796
"Normal Norge as avd no1109 notodden, tuven",928115895,917019738.0,16.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.75,Detaljhandel med kosmetikk og toalettartikler,,,,,BEDR,Notodden,928115895,16.0,True,False,917019738
Slg logistikk as avd Skien,930746487,830713492.0,16.0,Underenhet,,,,,Vestby,Underenhet til næringsdrivende og offentlig forvaltning,52.1,Lagring,,,,,BEDR,Skien,930746487,16.0,True,False,830713492
Bane nor Porsgrunn,987233516,917082308.0,16.0,Underenhet,,,,,Hamar,Underenhet til næringsdrivende og offentlig forvaltning,52.219,Tjenester tilknyttet landtransport ikke nevnt annet sted,,,,,BEDR,Porsgrunn,987233516,16.0,True,False,917082308
Kystverket brevik vts,974732416,874783242.0,16.0,Underenhet,,,,,Ålesund,Underenhet til næringsdrivende og offentlig forvaltning,52.22,Andre tjenester tilknyttet sjøtransport,,,,,BEDR,Porsgrunn,974732416,16.0,True,False,874783242
Statens vegvesen Notodden trafikkstasjon,986262849,971032081.0,16.0,Underenhet,,,,,Arendal,Underenhet til næringsdrivende og offentlig forvaltning,71.2,Teknisk prøving og analyse,,,,,BEDR,Notodden,986262849,16.0,True,False,971032081
Ecura hjemmetjenester as avd pb region sør,934309618,935111587.0,16.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,88.101,Praktisk bistand i hjemmet,,,,,BEDR,Skien,934309618,16.0,True,False,935111587
Onitio Norge as avd Porsgrunn,932475952,938751943.0,16.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,95.1,Reparasjon og vedlikehold av datamaskiner og kommunikasjonsutstyr,,,,,BEDR,Porsgrunn,932475952,16.0,True,False,938751943
Zeppelin construction equipment Norway as verksted Porsgrunn,988699462,947628380.0,15.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,33.12,Reparasjon og vedlikehold av maskiner,,,,,BEDR,Porsgrunn,988699462,15.0,True,False,947628380
Ibka Norge as avd rafnes,992387998,952070533.0,15.0,Underenhet,,,,,Porsgrunn,Underenhet til næringsdrivende og offentlig forvaltning,38.12,Innsamling av farlig avfall,,,,,BEDR,Bamble,992387998,15.0,True,False,952070533
Eltel networks as avd bø,825167722,912955915.0,15.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,42.222,Bygging av anlegg for elektrisitet og telekommunikasjon på land,,,,,BEDR,Midt-Telemark,825167722,15.0,True,False,912955915
Holta & håland bilvaskutstyr as avd Seljord,984392117,990759812.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,46.64,Engroshandel med maskiner og utstyr ellers,,,,,BEDR,Seljord,984392117,15.0,True,False,990759812
Byggmakker handel as avd rjukan,814277712,980656616.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,46.83,"Engroshandel med tømmer, trelast, byggevarer og sanitærutstyr",,,,,BEDR,Tinn,814277712,15.0,True,False,980656616
Norsk butikkdrift as extra borgåsen avd 4818,972808938,931186744.0,15.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,972808938,15.0,True,False,931186744
Coop sørøst sa avd 2576 extra Vinje,973145967,947456415.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Vinje,973145967,15.0,True,False,947456415
Coop sørøst sa avd 1198 extra Porsgrunn,973777882,947456415.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Porsgrunn,973777882,15.0,True,False,947456415
Ng kiwi Vestfold Telemark as avd kiwi 553 Kragerø,992269707,984981384.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Kragerø,992269707,15.0,True,False,984981384
Europris falkum 594,976784626,987553014.0,15.0,Underenhet,,,,,Fredrikstad,Underenhet til næringsdrivende og offentlig forvaltning,47.12,Detaljhandel med bredt vareutvalg ellers,,,,,BEDR,Skien,976784626,15.0,True,False,987553014
St1 pors,872277242,821863902.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.3,Detaljhandel med drivstoff til motorvogner,,,,,BEDR,Skien,872277242,15.0,True,False,821863902
Vitusapotek bø,973145061,965336796.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.73,Detaljhandel med apotekvarer,,,,,BEDR,Midt-Telemark,973145061,15.0,True,False,965336796
Thansen as avd Skien,991789235,923897682.0,15.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.82,Detaljhandel med deler og utstyr til motorvogner,,,,,BEDR,Skien,991789235,15.0,True,False,923897682
Burger king avd 5509 stathelle,819070172,914852625.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Bamble,819070172,15.0,True,False,914852625
Gastrokjell AS,833081802,933042332.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Bamble,833081802,15.0,True,False,933042332
Espresso house Norge as avd down town Porsgrunn 855,921632657,911592770.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Porsgrunn,921632657,15.0,True,False,911592770
Sub 6 AS,925271098,925260665.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,56.11,Drift av restauranter,,,,,BEDR,Porsgrunn,925271098,15.0,True,False,925260665
24sevenoffice Norway as avd Skien,922558299,995251094.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,58.29,Utgivelse av annen programvare,,,,,BEDR,Skien,922558299,15.0,True,False,995251094
Value group as avd Kragerø,988471798,915156975.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,69.202,Regnskapsføring og bokføring,,,,,BEDR,Kragerø,988471798,15.0,True,False,915156975
Helse sør-øst rhf avd Skien,983759114,991324968.0,15.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,84.12,"Offentlig administrasjon tilknyttet helsestell, undervisning, kultur og annen sosial virksomhet",,,,,BEDR,Skien,983759114,15.0,True,False,991324968
Konfliktrådet sør-øst,986075267,986074465.0,15.0,Underenhet,,,,,Skien,Underenhet til næringsdrivende og offentlig forvaltning,84.12,"Offentlig administrasjon tilknyttet helsestell, undervisning, kultur og annen sosial virksomhet",,,,,BEDR,Skien,986075267,15.0,True,False,986074465
Læringsverkstedet nordagutu naturbarnehage AS,976644042,930874795.0,15.0,Underenhet,,,,,Ullensaker,Underenhet til næringsdrivende og offentlig forvaltning,85.1,Førskoleundervisning og drift av barnehager,,,,,BEDR,Midt-Telemark,976644042,15.0,True,False,930874795
Ifront karriere Vestfold og Telemark,925144703,976377362.0,15.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,85.592,Undervisning i form av arbeidsmarkedskurs/arbeidsrettede kurs,,,,,BEDR,Skien,925144703,15.0,True,False,976377362
Kirkens bymisjon Porsgrunn,921779429,944384448.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,88.996,Andre sosialtjenester uten botilbud ellers,,,,,BEDR,Porsgrunn,921779429,15.0,True,False,944384448
Tango bøsenteret,973033239,981240987.0,15.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,96.21,Frisering og barbering,,,,,BEDR,Midt-Telemark,973033239,15.0,True,False,981240987
Reetec AS,992912766,928177165.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,24.45,Produksjon av ikke-jernholdige metaller ellers,,,,,BEDR,Porsgrunn,992912766,14.0,True,False,928177165
Ts site services as avd Porsgrunn,971934956,823164912.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,33.12,Reparasjon og vedlikehold av maskiner,,,,,BEDR,Porsgrunn,971934956,14.0,True,False,823164912
Felleskjøpet bø 8559 verksted,973096516,911608103.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,33.12,Reparasjon og vedlikehold av maskiner,,,,,BEDR,Midt-Telemark,973096516,14.0,True,False,911608103
Å energi vannkraft as avd høgefoss,974631261,882973972.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,35.121,Produksjon av elektrisitet fra vannkraft,,,,,BEDR,Nissedal,974631261,14.0,True,False,882973972
Gk Norge as avd grenland elektro,928045927,915892981.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.21,Elektrisk installasjonsarbeid,,,,,BEDR,Skien,928045927,14.0,True,False,915892981
Gk Norge as avd Notodden gki,973091301,915892981.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,43.22,VVS-arbeid,,,,,BEDR,Notodden,973091301,14.0,True,False,915892981
Felleskjøpet Skien 8257 butikk,973096206,911608103.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,46.21,"Engroshandel med korn, råtobakk, såvarer og fôrvarer",,,,,BEDR,Skien,973096206,14.0,True,False,911608103
Akershus traktor as avd neslandsvatn,973313274,947340204.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,46.61,Engroshandel med maskiner og utstyr til jordbruk og skogbruk,,,,,BEDR,Drangedal,973313274,14.0,True,False,947340204
Coop sørøst sa avd 2679 extra gråtenmoen,924437936,947456415.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,924437936,14.0,True,False,947456415
Norsk butikkdrift as coop extra haugtun avd 4364,971703067,931186744.0,14.0,Underenhet,,,,,Oslo,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Kragerø,971703067,14.0,True,False,931186744
Spar toppen,971943424,881642212.0,14.0,Underenhet,,,,,,Underenhet til næringsdrivende og offentlig forvaltning,47.11,Detaljhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler,,,,,BEDR,Skien,971943424,14.0,True,False,881642212
