Organisasjonsnummer,Navn,Antall_ansatte
987044497,Henning skårdal,0
987104805,Hans jørgen langeland,0
987696028,Smedplassen gård da,0
987958561,Furuvald,0
988198412,Edvin belatjønn,0
988202983,Knut harald hegglid,0
988212474,Knut ovenstrøm,0
988946419,Olav dyrud,0
989299638,Per fredrik meen,0
989411519,Olaf rinde,0
989506455,Hans forberg,0
989570285,Petter aakre,0
989878255,Øystein timland,0
990134650,Jørgen holm,0
990164916,Kolfinn isene,0
990180814,Fritz olav jakobsen,0
990288259,Olav yli myre,0
990365237,Kjell arne langerød,0
990459630,Marianne ødegården vindfjell,0
990465177,Ole anders andreassen,0
990641021,Simen settendal,0
990749949,Tor skobba,0
990984255,Ole jan aaltvedt,0
990984514,Geir erling garvik,0
991049703,Tore nærum haraldsen,0
991194924,Jorunn moen,0
991242015,Bjørnar rekaa,0
991336494,Lars omdal,0
991569936,Jan erling wåsjø,0
991592695,Haugerud drift,0
991768858,Jens vassend,0
992038195,Håkon wærstad,0
992198869,Hans kortner ryen,0
992248114,Holla gård ans,0
993756946,Torbjørn ingebretsen,0
994310917,Svend ole øverbø,0
994403923,Heggekroken,0
994423185,Johan haukvik,0
994571753,Vegard listul,0
995080796,Håvard fåne,0
995256754,Ole sigmund sønstebø,0
995298686,Aslak andre øygarden,0
995716836,Paula tyvold skoe,0
995811251,Susås gård da,0
996379191,Andreas johannes hyni,0
996488705,Ole mattis kåsa tørnes,0
996721167,Kristian finmark landbrukstjenester,0
997038088,Morten fjelldalen,0
997141016,Bjørn bunkholt sæter,0
997594371,Bård langkaas,0
997867823,Magne minnesjord,0
997892151,Thorbjørn Seljord,0
997985907,Åshild bergan håkonsløkken,0
998283175,Øystein thoen sisjord,0
998613418,Torbjørn holta,0
998649900,Aase ragnhild brokka,0
999079989,Hans thomas groven aspheim,0
999176909,Audun myromslien hellkås,0
821540712,Bratsberg- rønningen gård da,0
833187422,Dean familiegård,0
859594182,Akkerhaugen eiendom AS,0
869415332,Minnesjord auver,0
869779172,Myhra gunnar,0
916876416,Bamble andelsgård sa,0
917150966,Hoppestad supermat AS,0
917150990,Hoppestad naturlig AS,0
917289425,Ingar haugan,0
920607969,Ement consulting stefan lange moen,0
921894651,Go agility eimhjellen,0
924942096,Helgen grønt og godt v/ olaug a. teigen,0
924964111,Grønne havet skåtøy,0
925130206,Vittersø sandland hage,0
926471929,Hasle bergius småbruksdrift,0
926610643,Den grønne nabo AS,0
929371593,Elin ringhus,0
929677943,Kåsa service,0
930677310,Kjellemyr markedshage iversen,0
931142526,Hobbyblomsten birkely,0
931356097,Støa gård kristine støen kivle,0
931533924,Gårdbruker kathrine forberg barland,0
933700291,Brage evju danielsen,0
935028027,Jordy smits,0
935358620,Ville utsikten - naturhage vanebo,0
936149537,Zaeid grønnsaker,0
969101920,Midtbø landbruk,0
969151588,Jørn aamand,0
969194937,Bakkemoen leif tore,0
969278642,Lie dag birger,0
969328577,Ole-jan ballestad,0
969454777,Dahl simon helge,0
969472090,Rue knut skeie,0
969567423,Jens z bergsland,0
970273573,Landsverk håkon,0
974422336,Kristian skilbred,0
984067453,Hans arne nærum,0
986207325,Per arne hoppestad,0
986928367,Øyvind jønnevald,0
987188022,Småbruket moen evensen lilley,0
991568875,Øyvind andersen,0
992804181,Wisteria blomster AS,0
993493872,Ivar gulseth,0
995709023,Hilde mesics kleven,0
819111952,Berg skog og maskin,0
828896962,Øystein øygarden,0
829577542,Brede førland,0
834294672,J.e folkestad maskin og landbruk,0
869100552,Tor jakob sandvik,0
869223662,Lurås joar,0
869327832,Frøland john gunnvald,0
869368482,Lognvik halvor,0
870387652,Karl øyvind øverås,0
876955482,Fossum fiske bjørn jon fjeld,0
879605962,Olav lia,0
885275362,Sven gunnar svarstad,0
897765292,Svein bjørkkjær,0
911656175,Ulf einar forberg,0
913785258,Heggtveitmoen gard gunnar andré bleikelia,0
914002648,Kjetil dale nevestveit,0
914005280,Emil botne ringhus,0
914169569,Bjørn olav øya,0
914857767,Dag t pettersen,0
915119573,Pål follaug,0
915342736,Morten berge frantzen,0
915658806,Torbjørn sinnes,0
916206917,Torunn øygarden,0
916508891,Skafså gartneri og hageland AS,0
916531192,"Digernes gård, jonsås",0
916557019,Nedre ova gård sigrid dusterud susaas,0
917099421,Sondre heimdal,0
917324328,Andreas flugon,0
917509093,Svein arild torsteinson,0
917679002,Underdal bjarne,0
919672528,Sondre folkestad,0
919906715,Kari straand,0
920157904,Ingvild kvåle myksvoll,0
920166954,Stian hauge,0
920356095,Kjetil langåsdalen,0
920447309,Knut mostøyl,0
920591736,Ragni tvitekkja,0
920850138,Jan ove hegni,0
920994326,Anders gaastjønn,0
921582714,Thoralf sannes,0
921741510,Sindre øverås,0
921968353,Simen rivrud bergsland,0
922074577,Ballestad gård og maskindrift,0
922599548,Marum gård,0
922674094,Kim gøran aakre bringa,0
922731918,Torhild østevik gårdsdrift,0
923599193,Langemyr handel,0
925203785,Lurås og ein til,0
926191950,Gunnar momrak,0
926469711,Finnebråten roar,0
926595121,Lurås drift.,0
926606522,Anne-hege svartdal,0
927885646,Jakob jonsås aaknes,0
928019683,Dagsrud gård sindre høgli,0
928864235,Hartmann ove s.,0
929046595,Reinskås drift AS,0
929131363,Anders gonsholt,0
929325915,Sondre haugerud,0
930232963,Rue gard sigmar dyrdal,0
930323012,Ståland bruk - wikse bentsen,0
930874582,Halvor storåsen djuve,0
930957631,John harman bratland,0
932170868,Tom hvaara,0
933802582,Bakka omsetning,0
933898172,Anne sandok,0
934246209,Haatveit entreprenør,0
934388984,Vibeto gård stian w wærstad,0
934614089,Skare gard andre dahlen,0
934789776,Sannes nedre nilsen,0
935172225,Susanne valen,0
935270758,Arne høgetveit,0
935431530,Mona k. østerud,0
935433541,Stian bergland,0
935614589,Reinskås drift as tvangsavviklingsbo,0
935620511,Skafså gartneri og hageland as tvangsavviklingsbo,0
936565719,Jørn magnus tveit,0
954325482,Byggmester helge olav hellstad,0
955678591,Høydahl hundefor og utstyr,0
961173833,Knut midtbø,0
969100525,Kvålen dag rune,0
969101653,Runningen alf kjetil,0
969151634,Hans røysland,0
969203340,Storli dyrepensjonat v/tom vibeto,0
969203367,Solberg erling k,0
969203456,Geir martin andersen/lie-hvalen gård,0
969203677,Gjelstad torgeir,0
969249421,Ole hagen,0
969249685,Sauro hanne kristin,0
969278316,Neri kringlebu,0
969278332,Jan-ottar ødegaard,0
969279495,Skeie bendik,0
969327635,Trygve veslestaul,0
969414791,Aslaug marie tveit,0
969414872,Gautefald olav,0
969442701,Bjørnerud leif,0
969472058,Stein einar moholt,0
969780461,Knut olav edland,0
969781263,Volland knut,0
969782677,Midtbø magne,0
969786281,Vasdal knut gustav,0
969946300,Embre tore andreas,0
970044655,Margit nordstoga aasan,0
970176411,Kristen høibø,0
970359230,Skeie odd,0
970384146,Arild versvik,0
970396969,Johannes forberg,0
970439358,Torstein omnes,0
970439978,Omnes elling,0
970587411,Jørgen tveit,0
970587527,Dag ottar søreid,0
970941142,Bjåland halvor,0
971205539,Jan skårnes,0
971423013,Eivind olav landsverk,0
974379635,Jon asle brukåsa,0
974478080,Tha agenturer tom h apalnes,0
976073932,Dagsrud hjorteoppdrett AS,0
976260074,Olavs postbutikk olav langåsdalen,0
977065488,Leif herman valen,0
977222885,Hans tore halland,0
977458382,Jens kåre dalen,0
977483646,Øvrum AS,0
979403313,Ole borgar bakka,0
979634935,Anita høidalen,0
979663064,Sveinung enggrav,0
980702375,Asgeir midtbøen,0
981092392,Viggo opsahl,0
981142306,Peter carel antonius køller,0
981152360,Stein inge bjørnerud,0
981304152,Elizabeth kvie,0
981595319,Harald sauro,0
982017394,Turine wik kåsa,0
982311829,Lasse bærstad,0
983033768,Sigrid dahl,0
984698437,Øystein haugen,0
984719043,Olav a veum,0
984719205,Marie lunde,0
984753993,Skifjell vetle,0
985277699,Nordjordet astrid anita felle,0
985799466,Atle erikstad,0
986379010,Fride engeset,0
986399046,Rett fra jorda straume,0
986479015,Christian ramberg jr,0
986590013,Halvor rulnes,0
986946683,Norendal gard,0
987042869,Gisle børte,0
988263141,Oddvar steinhaug,0
988638684,Trond morten vale,0
989419625,Mathias olsen,0
989638025,Svenn riis maskin,0
989804839,Krosshus gard,0
992204044,Geir ove flåto,0
992232641,Hesteeventyr inger valen,0
992244453,Hans petter ytterbøe,0
992567325,Hilde sannes,0
992667052,Julie enebo grimstad gårdsbruk,0
993129275,Henry lilleland,0
993588555,Marianne tråer,0
994431331,Laura aase,0
994956930,"Fjelldalen gartneri, kittelsen",0
995327724,Janne nilsen andersen,0
996753905,Rydland gård sveinung edvin moen,0
996937062,Halvor borgen,0
997227301,Roholdt kristoffer,0
997435362,Kjetil m. vaagen,0
997962389,Vidar høyseth,0
998169704,"Brekka, gry helen lund",0
998339235,Magnhild wastøl,0
998429587,Knut lund austjore,0
998504066,Kjosen farmers da,0
999094899,Halvor dalene,0
999271677,Bernt johannessen,0
999304621,Halvor otterholt,0
999563139,Seljord blomster og hagesenter AS,0
869442402,Nils angard,0
888944702,Vegard skeide,0
913114558,Hallvard aasdalen,0
913121465,Kaasa gaathaug gård,0
913166868,Søndre lindheim - grave,0
913257642,Romnes moreller AS,0
913846656,Økofrukt AS,0
914506336,Asbjørn haukvik pedersen,0
915645682,Dale stine fostvedt,0
917969825,Kristian angard,0
920887074,Sannes frukt AS,0
920949398,Nordre nes AS,0
921199325,Hesthag øko,0
921471394,Nedre nes AS,0
921792247,Farm tech AS,0
922405980,Espeland gard v/ stian sollid,0
922953619,Vestre borge frukt og hage AS,0
923017178,Anders bergan,0
926806882,Barlaug gård og håndverk brennemo,0
926998374,Holtskog gård,0
927198665,Trond vegard moen,0
927532778,Moland gård peter van der ende,0
928280276,Kåsa gård kristoffer aarnes nilsen,0
928566439,Holtan gård,0
928566765,Tommy svaland,0
928731855,Knut johan hvistendahl,0
928889610,Aarnes familieveiledning,0
929563700,Aasen gård,0
931746596,Eplegården eriksen,0
934629884,Algrøy-vegheim drift,0
935285917,Nyhuus gard,0
969101564,Tollef moen,0
969101807,Thorleiv holtskog,0
969102013,Tveiten olav jr,0
969102188,Jan p olsen,0
969102285,Gunne aarnes,0
969150956,Sannes hellek borger,0
969175991,Haugane frukt,0
969249340,Stig helge rørvik,0
969278960,Olav h jønsi,0
969328607,Tom roligheten,0
969329298,Holte anund,0
969367173,Kjell ivar schia,0
969567474,Øygarden øivind ingv,0
969780658,Aasen olav,0
970358862,Kigen alf helge,0
970570233,Øystein andersen,0
973054805,Jarl olav rugtveit,0
975973794,Jonsås øko-bær,0
976194993,Harald gisle myrene,0
976568141,Vestre borge hage signe kleppen,0
976889886,Pål hekkli,0
978664547,Halvor t moen,0
980522830,Trond henning kirkestuen,0
980579131,Kjetil nyhus,0
981328558,Halvor hoppestad,0
981912756,Volltveit gård benjamin selmer,0
982184118,Bergskås trond,0
982537770,Sveinung sauar,0
983095569,Sigmund aasdalen,0
983257666,Augund myrjord,0
984265611,Tor gudmund høgseth,0
984378092,Dag rune stykket,0
984728859,Vilde katrin aase omnes,0
984782195,Frode orekåsa,0
985251452,Jon hesthag,0
987672757,Tone ness,0
987755903,Telemarksfrukt da,0
989483870,Lien gård hellekås,0
990464162,Torjus vaalanes,0
990945764,Geir tore vreim,0
992353295,Ranveig haglund,0
993789607,Frode sannerholt,0
994504312,Kåsin gård,0
994984330,Jostein jonsås,0
995325608,Jan olav eilevstjønn,0
998542561,Grenske søndre nes AS,0
999331513,Kittil darrud,0
819741522,Mustvedt gård,0
830454462,Barland gård,0
851100482,Helge hellesø lundgren,0
913939751,Erik grønskei,0
915288960,Christian kleven-skrettingland,0
915332498,Telemark fermentering berit bjerkestrand,0
916208359,Øystein slettebø,0
919178477,Borgestad gård AS,0
922209693,Aasetre gård engebretsen,0
934774590,Opheim gård merete bjørntvedt moen,0
935115221,Rugtveit frukthagedrift AS,0
935775744,Dagalid fjøllmat,0
969101246,Gunnar hagen,0
969454963,Forberg olav s,0
969779633,Eriksen svein tore,0
971185627,Dvergsdal ola,0
995913038,Arnfinn aasen,0
935225590,Bråtane vinsmåbruk AS,0
979155468,Marit aanaas,0
916595662,Eli ulvenes,0
970940995,Aase jon o,0
985922233,Svartangen maskin,0
996890023,Tømrer olav semb,0
999659209,Kiste gård katrine rui bjerketvedt,0
828541722,Fagerlien - inger haugland,0
922720541,Kvalitetsplanter AS,0
969279509,Erling skoe,0
969966018,Bjerketvedt ferdigplen AS,0
980254917,Ingunn solli,0
990113661,Dag jøran myrvang,0
815433602,Bratsberg landbrukstenester,0
820015592,Marianne anundskås,0
869102172,Terje riis-johansen,0
869194972,Halvor hardang,0
869249912,Våle tor olav,0
871205752,Mårdalen hans olav,0
877195732,Tverberg gård - fossheim,0
885574882,Petersborg melk da,0
886203942,Kjetil halvorsen,0
890041612,Niri hegnastykket,0
897021102,Eirill midtbøen,0
913123654,Skorve samdrift da,0
913946057,Arnt helge åbø,0
914483042,Thomas rekvik,0
914619068,Halvor heggtveit,0
917137528,Verpe gård ans,0
918270531,Cecilie findal,0
919141042,Siv.ing. eivind vrålstad,0
919600489,Anders aspheim,0
921721749,Håkon høgetveit,0
924357355,Tarjei mårdalen,0
924371161,Vemund skafså bjørge,0
930810320,Tårån aarbakk,0
931410458,Håvard dahl,0
955933893,Hallvard myrvoll,0
969101408,Gina rui oxum,0
969101971,Einar paus eie,0
969102137,Tarjei bergland,0
969150808,Haugo gunnar,0
969150948,Hølland arnt henry,0
969150980,Helga marie dybedal,0
969175703,Gjermund o bakke,0
969176092,Jonassen svein,0
969327600,Carl n namløs,0
969328534,Skott kjell ivar,0
969329263,Erik dahl,0
969367351,Bjørtuft john e,0
969367580,Helga asland,0
969368412,Høydal aasmund,0
969368544,Kristian åbø,0
969414465,Øyvinn lund,0
969414902,Fundlid olav,0
969442108,Bjerke per,0
969442280,Eivind a bergsland,0
969442868,Friberg ragnar,0
969567350,Øverland håkon,0
969567784,Ragnar kjær,0
969614790,Indrevoll egil,0
969779064,Langerød jacob,0
969779447,Flaten harald,0
969780887,Aslak snarteland,0
969785099,Festervoll may britt bjaaland,0
969785234,Skori hallvard,0
970213023,Kirsten asborg austjore,0
970295186,Eriksen jan åge og eva wenstøp ans,0
970438262,Jan helge folkestad,0
970544704,Tveitan lars sverdrup,0
970552278,Jostein hefre,0
970914188,Andreassen solbjørg,0
970944885,Lars berge haugann,0
970969306,Lars arne kjellemo,0
971197692,Odd nordbø,0
974275945,Hølje grov,0
974382385,Odd øigarden,0
976131355,Tom helge rinde-midtsund,0
976430905,Helge loftsgarden,0
977326117,Ivar meen,0
977359376,Bratsberg gård per gunnar follaug,0
979355726,Anne vågen skindalen,0
979606214,Ragnhild mostøyl,0
979663986,Flatsjø samdrift ans,0
979675089,Asbjørn fusche,0
979760604,Slettemeås aslak,0
980468739,Kåre veslestaul,0
980508862,Jens halvor humlestad jensen,0
981693655,John torbjørn wingereid,0
981872002,Skolås wenche seltveit,0
982210828,Henneseid einar,0
983233643,Per ballestad,0
984966482,Reidun barth,0
985733422,Knut draugedal,0
987670142,Håvardsrud seterliv,0
987701897,Heddal samdrift da,0
987796413,Hans arne vibeto,0
988209554,Aasmund nordstoga,0
988299782,Haflingerhoff Fyresdal da,0
988422177,Jan harald serkland,0
989716328,Håvard hardang,0
990357471,Røysland gard,0
990753202,Gunleik h. mæland,0
991470786,Sondre aasan,0
992450215,Kurompa samdrift da,0
992957654,Moland vei og landbrukservice,0
993045101,Helge hovdejord,0
993111929,Ragnhild fuglestveit,0
993925543,"Mælandsmo, hallgeir hustveit",0
995828553,Tunga gård ole holta inngår i dødsbo,0
995976005,Teleros samdrift da,0
996143201,Karoline skarprud,0
996861562,Ingrid flatland,0
996956350,Olav gunleik mostaul,0
997058127,Myljom tho,0
998687152,Kari haukås aarbakk,0
816822262,Thorper kårvand gardsdrift,0
818443242,Tveitan gård,0
822016022,Anders sortedal moen,0
827302392,Camilla fritheim sandstå,0
831200022,Gaute huvestad,0
831261242,Jørn tengel bø,0
832724602,Haugarne landbruk,0
832748722,Bjørn-eivind lid,0
834947102,Sabri hadid,0
869279412,Stein helge kjørholt,0
869778222,Bjerketvedt bjørn,0
881629542,Ruth gunlaug haug,0
882373282,Morten landsdalen,0
891002912,Andreas nørstrud,0
911605120,Georg romtveit,0
911944464,Robin dalen,0
912369870,Geir rønningene,0
912575853,Tor jørgen røra ødegaard,0
913041917,Halvor høibø,0
913076559,Vidar kvernes,0
913076796,Trude flatland,0
913367685,Jan halvor høidalen,0
913629914,Anne ingunn hanserud,0
914078822,Oset gård kristian bakken,0
914272483,Ingunn berge,0
914780403,Jon sauro,0
915803288,Jonatinn høylandsfe AS,0
916478666,Marius øverland,0
916548443,Søndre lone samdrift da,0
916549008,Elin gjerstad aslaksen,0
918670181,Kristine sølverød,0
918901302,Espen lie,0
919121505,Alexander landsverk wisland,0
919172894,Solbjør gard,0
919377739,Holte grassfed AS,0
920496083,Vegard skarprud,0
920917135,Hanne husevold,0
921480342,Elin skålid,0
921582234,Nedre haugedal lia,0
924360127,Gro øygarden,0
925186120,Kim robert kåsa,0
926096109,Ola bratsberg,0
926349643,Hans roar moen,0
927016230,Bjønnes gårdsdrift,0
928084760,Hedda kleppen,0
928247643,Darias høylandsfe,0
928529614,Vegard råmunddal veting,0
928562387,Erlend takle nesland,0
929601386,Marie kili,0
929933990,Astrid austjore,0
930059102,Tone mathilde kravik,0
930648981,Vindsvoll,0
932017202,Matias abrahamsen,0
932777517,Katrine ingolfsrud,0
933561968,Bjørn aslak ståland,0
933618889,Andersens hobbybruk,0
934840291,Søndre lia gård,0
934927966,Lohne gård v/simen rønning,0
935336996,Skjelbreddalen gård halvor olsen,0
935881900,Øvre heggli gard da,0
954340244,Leif olav olsens stensrud gård,0
955831535,Tor g råmunddal,0
957481132,Thor ole flatland,0
969100517,Tore strand,0
969100894,Ingunn riis,0
969102749,Mikkel moen,0
969102870,Mæland tore,0
969102927,Trygve lid isaksen,0
969151251,Lauvik tove,0
969151332,Kjell nordbø,0
969151545,Berge gunleik,0
969195097,Lind olav,0
969195291,Gjersund ottar,0
969203243,Flatland ottar,0
969203405,Kallåk martin,0
969223503,Kittil svenseid,0
969223821,Geir høgseth,0
969249022,Gonsholt ole petter,0
969249766,Helge hørtha,0
969249855,John olav fjalestad,0
969250179,"Nordhov, agroservice",0
969279452,Nærum nina kristin,0
969279819,Øyvind skogen håberg,0
969368072,Blomhaugen snekkerverksted peders,0
969415488,Bjørtuft kristen,0
969454750,Ole-jørgen thorper kårvand,0
969567997,Hans a holmen,0
969779919,Andres john ryen,0
969780216,Versto halvor a,0
969781174,Dale kjetil,0
970045996,Aavald kaasa,0
970241116,Gunleik s skårdal,0
970314172,Skyer evald,0
970358889,Tom aslak aarak,0
970359052,Brekka svein gunnar,0
970390189,Nørstrud arnfinn,0
970391126,Grasdalen ole oddvar,0
970438033,Sveinung kjellemo,0
970525149,Juklerød trond arne,0
970904379,Halvor smeland,0
970979840,Akvarieopplevelse olav halstensgård,0
971112360,Per gunnar bamle,0
971324325,Hans jørgen aase,0
971595000,Lode ole reidar,0
974341603,Tveiten gård - bjørn steinar bottegård,0
974380862,Helge rorgemoen,0
974499819,Hans haugland,0
974691604,Anders tungebakke,0
