Organisasjonsnummer,Navn,Antall_ansatte
993973912,Risingveien Mat AS,33
976804449,Byggmakker Handel AS,33
892375062,Vinje Bilberging AS,33
992397411,Heddal Barneskole SFO,33
979198132,Strøm Sivertsen AS,33
974731037,Notodden Politihus,33
973145878,Tveit Jakob AS,33
976825853,Anleggstenesta i Fyresdal Drift/Vedlikehald Etc,33
879525012,Bamble Kommune Spesialiserte Helsetjenester,33
991651616,Steen-Hansen Maskin AS,33
991497064,Venstøp Barnehage,33
974201852,Skrapeklev Barnehage Sa,33
916737653,Burger King Telemarksporten,33
974559765,Skien Kommune Pp-Tjenesten,33
987881836,Klyve Skole SFO,33
976824784,Skien Kommune Mats Dag- og Aktivitetssenter,33
988551775,Norsk Gjenvinning AS,33
973144588,Nøsted & AS,33
987431784,Gaustabanen AS,32
890686052,Fagerli Barnehage,32
983209432,Gjerpenshavna Barnehage Sa,32
920578772,Stendi Assistanse AS Respiratorteam Sør,32
973363697,Telemark Transport og Entreprenør- Sentral AS,32
988837598,Skien Kommune Holbergsgate,32
999648525,Aider AS,32
974096307,Norfolier Greentec AS,32
985003173,Elkjøp Porsgrunn,32
977503876,Indre Agder og Telemark Avfallsselskap Iks,32
976668383,Bø Legesenter,32
919225610,Biltema Norge AS,32
927536986,Mcdonalds' Tuven,32
998060060,Nordbygdi Pub- og Bardrift AS,32
915594530,Helge Aasen AS,32
918374809,Stendi AS Region Sør Ot Bjørntvedt,32
973143697,Varden AS,32
989595113,Spire & Gro Rypevegen Barnehage AS,32
992020490,Cafe Tullis,32
974731347,BO- og Miljøtjenesten Eidsbygda,32
981179382,Coop Sørøst Sa,32
994249622,Lillefot Barnehage,32
971896884,Søve AS,32
973784285,Bufetat Sør Telemark Barn- og Familiesenter,32
974730499,Nedre Telemark Tingrett Skien,32
871718822,Kragerø Sportell og Appartements,31
971779896,Spar Skjelsvik,31
980009890,Beha Sport AS,31
922666407,Ramudden Norge AS,31
914857848,Øya Spiseri AS,31
893976582,Peppes Pizza,31
919973595,Tilrettelagt Fritid og Fritids Kontakt Barn og Unge,31
925773905,NK Energi AS,31
973778501,Porsgrunn Kulturskole,31
984469527,Bamble Kommune Ppt og Pedagogiske Støttetjenester,31
973256343,Rauland Skisenter,31
973143654,Telemarksavisa AS,31
915189466,Fjeldstad Stillas AS,31
917014256,Skien Kommune Fagenhet for Spesialpedagogisk Hjelp,31
973801147,Tinn Kommune Solvang,31
994462148,Blå Kors Borgestadklinikken Sa,31
975307123,Toppen Barnehage,31
971954868,Assistco AS,31
974504111,Made for Movement Group AS,31
931034510,Rjukan Ema Mottak,31
987692200,Bø SFO,31
920306365,IF Storm,31
921985126,Norsk Skogrydding AS,31
971918608,Norsk Scania AS,31
973143395,Mobile Skien AS,31
992097469,Aider Sørøst AS,31
987882247,Skien Kommune Tjenestekontoret,31
973061232,Gromstad Bil & Båt AS,31
973802364,Seljord Kommune Gravebremsen PU,30
920807534,Ocab AS,30
983504655,Aspit AS,30
987497076,Gassnova Sf,30
996849252,Provacc AS,30
973784838,Kverndammen Barnehage,30
987922974,Heimetjenesten i Kroken,30
974730197,Telemark Fengsel Kragerø Avdeling,30
974633302,Høydalsmo Skule,30
971838019,Grenland Boligbyggelag,30
971935308,Sjøloftet,30
975307255,Seljord Barnehage,30
916369883,Porsgrunn Kommune Psykisk Helsetjeneste og Rusomsorg,30
917326649,Norsk Gjenvinning Renovasjon AS,30
873091282,GK Norge AS,30
972164429,Youbrands,30
974633264,Dalen Barnehage,30
988748854,Seljord Helsesenter Legevakt,30
971717505,Beverøya Camping AS,30
918397175,Haugo Entreprenør AS,30
979719779,Skien Kommunale Voksenopplæring,30
992397853,Notodden Barneskole SFO,30
897128772,Bamble Helsehus Rehabiliteringsavdelingen,30
974070944,Ulefos Brug AS,30
989438794,Bypost AS,30
934116372,Stendi AS Ot Tunet,30
989596691,Espira Kulturstien AS,30
927553287,GS Bygg AS,30
973833634,Tuddal Høyfjellshotell AS,30
874609412,Kviteseid Kommune Sentraladministrasjon,30
996800458,Skien Taxi Buss AS,30
972331651,Protektiv AS,30
935483018,Sykehuset Telemark HF Bup Ups Døgn Skien,30
986168664,Posten Bring AS Seljord,30
976825527,Bamble Kommune Barnevern,30
975278387,Sannidal Skole,30
988005592,Mathuset Myren AS,29
971811129,Holte Industri AS,29
929074777,Telerør Elektro AS,29
991024980,Duverden AS,29
990961425,Felle Maskin AS,29
976643836,Vallermyrene Barnehage,29
972036218,Niras AS,29
991690018,Skien Kommune Maribakkane 1,29
973157272,Autostrada Porsgrunn AS,29
975289990,Siljan Ungdomsskole,29
972000736,Dyrud Elektro AS,29
971655739,Ng Spar Vestfold Telemark AS Spar Rambergshjørnet,29
874731242,Kragerø Politihus,29
975277909,Klevstrand Skole,29
976825233,Bamble Legetjeneste,29
985320683,Heddal Bensinstasjon AS,29
986224084,Hoppestad Gård AS,29
976576063,Montér Skien,29
974085232,Aaltvedt Betong AS,29
973752286,Norsk Folkehjelp Kontakt & Servicesentral,29
999669468,Colliflow AS,29
973249193,Brevik Losse & Lastearb Forening,29
888085912,Heistadskolene,29
972131253,Ganitt Entreprenør AS,28
927646811,Biltema Norge AS,28
926297902,Ekstrand Verksted AS,28
992395575,Notodden Kommune Ole Bulls Gate PU,28
971673389,Sparebanken Din Telemark,28
971933704,Meivcore Norway AS,28
994495682,Sporty Notodden,28
985561494,Chg-Meridian Skien AS,28
986671196,Bilskadesenteret Telemark AS,28
986059350,Dose AS,28
994544004,BB Bygg AS,28
985189137,Keops Kurs og Arbeidssenter,28
975307042,Lundelia Barnehage,28
985773017,Eidanger Barnehage,28
987955562,Skien Kommune Rustjenesten,28
973144529,NCC Industry AS,28
979643004,Nome Kommune Tiltak for Funksjonshemmede,28
974174553,Cafe Osebro AS,28
988086495,Porsgrunn Kommune Frednes Omsorgsbolig,28
974117916,Grenland Folkehøgskole,28
986618066,Yli Barnehage AS,28
975278808,Edland Skule,28
994971654,Neslandtunet Bokollektiv,28
971902876,Rjukan Vvs & Elektro AS,28
815958152,Kongsbergregionen Ikt-Drift,28
974157926,Monter Storkaas,28
988392308,Avarn Security Beredskap AS,28
980250075,GK Norge AS,28
990051976,Langesund Bad Holding AS,28
875278622,Flatdal Oppvekstsenter Skole 1-7,28
971813903,Groven Camping og Hyttegrend AS,28
988746479,Sykehuset Telemark HF Adm og Fellestjenester Notodden,28
998925614,Suntao AS,28
933329690,Prosecure AS,28
996728358,ABB AS Mo Skien,28
973936859,Brakon AS,28
974075741,Børve Borchsenius Arkitekter AS,28
925144193,Circle K Detaljist AS,27
928839648,Kverndalen Legesenter,27
972777528,GHL Hage & Landskap AS,27
973936743,Spire & Gro Skogtoppen Barnehage AS,27
996566528,Læringsverkstedet Marthas Hage Idrettsbarnehage,27
973494619,Teater Ibsen,27
997619234,Gulset Bokollektiv,27
997630149,Ng Kiwi Vestfold Telemark AS,27
972843806,Telemarkhus AS,27
913367448,SMS Omsorg AS,27
976255402,Sjøormen Kro,27
985566003,Cathwell AS,27
925773956,NK Wennersten AS,27
995155877,Mcdonald's Skien,27
986812342,Kamek AS,27
928649296,Fenomen Drift AS,27
874560022,Skien Bibliotek,27
886103042,Tinn Kommune Rjukanbadet KF,27
986154086,Læringsverkstedet Sandvoll Barnehage,27
987983515,Langesund SFO,27
974709538,Bane Nor Nordagutu Trafikk - Staber,27
973153900,Ahlsell Norge AS,27
825221492,Østfold Høytrykk AS,27
982905575,Bamble Kommune Pedellen Samlokaliserte Boliger,27
983887988,Ng Kiwi Vestfold Telemark AS,27
975325083,Rygi Barnehage,27
983072623,Wector Yachting AS,27
979655401,Anleggsgartner Nordengen AS,27
987969466,Kragerø SFO,27
917553505,XXL Sport & Villmark AS,27
931579630,Porsgrunn Kommune Håvundvegen Bofellesskap,27
992338598,JDK Regnskap AS,27
974085240,Gautefall Skisenter AS,27
979852487,Posten Bring AS Notodden,27
814844862,Barmen Sag AS,27
972211095,Einaren Barnehage,27
973458183,Tippen Barnehage,27
992792507,Buerflata Barnehage,27
914060354,Bare Frukt & Grønt AS,27
988066990,Gisholt & Finne AS,27
993784540,Notodden Kommune Gransherad Hjemmetjeneste,27
912427986,Sats Express Porsgrunn,27
974562545,Fyresdal Kommune Rådmann og Fellestenester,27
993252557,Læringsverkstedet Gustavas Hage Barnehage,27
975307158,Nustad Barnehage,27
927640635,Toyota Bilia AS,26
988055336,Byens Hjerte AS,26
922549052,Liberty Now AS,26
972165654,Sperre AS,26
917004692,Rema 1000 Kjørbekk,26
917277826,Porsgrunn Kommune Marmorveien Bofellesskap,26
984469551,Bamble Kommune Flyktningetjenesten,26
971802715,Kiwi Frogner,26
981006402,Recover Skien,26
916894953,Rusta Retail AS,26
917333165,XXL Sport & Villmark AS,26
971755458,Rauland Elektriske AS,26
990880085,AS El Paso,26
923821856,Ekeberg Auto AS,26
919907878,"Min Barnehage, Øyekast AS",26
974559889,Gulset Barnehage,26
974731053,Midt-Telemark Lensmannskontor,26
920627390,A-Tech AS,26
974548429,Rjukan Ungdomsskole,26
972259047,Kaasa Transport AS,26
927991918,Autostrada Seljord AS,26
992282487,Empet Porsgrunn Dyreklinikk AS,26
973073613,Schneider Electric Norge AS,26
935550076,Pazzo Restaurantdrift AS,26
984095821,Stiftelsen Skien Diakonale Senter,26
987881852,Lunde Skole SFO,26
994844296,Advania Norge AS,26
984655509,Northsea Terminal AS,26
982029260,Montér Porsgrunn,26
912348938,Grenland Crossfit AS,26
980331946,Securitas AS,26
974139316,Flom AS,26
914611032,Porsgrunn Kommune Badebetjenter Porsgrunnshallen,26
971908424,Borgar Kittilsen Verksted AS,26
993170410,Technogarden AS,26
915779328,Telemark Toppidrett Ungdomsskole Skien AS,26
974730367,Statens Vegvesen Skien Trafikkstasjon,26
933984087,Langrønningen Kafé AS,26
973143476,Norsk Scania AS,26
933527131,Storstøga AS,26
986194134,Alarmsentralen Telemark,26
997332105,Ng Kiwi Vestfold Telemark AS,26
975315428,Edland Barnehage,26
973494597,Tirilltoppen Barnehage,26
973706292,Stathelle og Omegns Idrettslag,26
817575412,Porsgrunn Komune Jupiter Ring Bofellesskap,25
979719825,Skien Kommune Spesialpedagogisk Enhet,25
975307085,Gransherad Barnehage,25
975295532,Siritun Barnehage,25
973784757,Gimsøy Barnehage,25
971727179,Fristadsenteret AS,25
925998400,Sagaenga Barnehage,25
987926791,Nome Kommune Psykiatritjeneste Inkl Bofellesskap,25
972095184,Cato Rekanes Transport AS,25
927640821,Toyota Bilia AS,25
912096971,Kafé K AS,25
975325091,Sannidal Barnehage,25
927627418,Burger King,25
974305267,Veidekke Industri AS Asf Skien,25
873784822,Falkum Barnehage,25
979551045,Bygg Tre AS,25
981154428,Power Norge AS,25
984793103,Adecco Norge AS,25
920282563,Jemo Entreprenør AS,25
933051765,Egon Restaurant Porsgrunn,25
899248082,Minox Technology AS,25
928191753,Kvito Utvikling og Arbeid AS,25
981671538,Telemark Bygg Utleie AS,25
986524932,Grenland Bilberging AS,25
920615384,One Accounting AS,25
974609304,Seljord Kommune Sentraladministrasjon,25
931241850,Vivicta AS,25
975278530,Folkestad Skule,25
988807125,Skien Kommune Avløp,25
974798379,Sykehuset Telemark HF Rjukan - Somatikk,25
974559757,Skien Kommune Oppvekst Administrasjon,25
973784749,Kollmyr Barnehage,25
988477230,Vest-Telemark Brann og Redning Iks,25
975289222,Gransherad Skole,25
871699712,Kragerø Elektriske AS,25
919839597,Jacob & Gabriel AS,25
985195978,Gjengangeren Restaurantdrift,25
988748749,Seljord Helsesenter Allmenn Legeteneste,25
991431675,H & M Hennes & Mauritz AS,25
980844560,Kviteseid Transportservice AS,25
974697777,Oldroyd AS,25
975856011,Idea Barnehage Notodden AS,25
923024166,Tesla Norway AS,25
976668413,Midt-Telemark Kulturskole,25
972174041,VMS Porsgrunn AS,24
914611067,Porsgrunn Kommune Badebetjenter Stridsklevhallen,24
975278298,Rønholt Skole,24
915320449,Fjeldstad Stillas AS,24
924931949,Lega Ost og Bakst AS,24
988837520,Skien Kommune Gulsetmyra,24
976824458,Enggrav Skole og Barnehage,24
988088617,Porsgrunn Kommune Tjenestekontoret,24
975278131,Skotfoss Oppvekstsenter,24
988697893,Elteco AS,24
874600172,Grenland Brann og Redning Iks,24
980581195,Down Town Hagesenter AS,24
971841540,Toyota Material Handling Norway AS,24
916823770,Burger King Myren,24
974559927,Gråtenmoen Barnehage,24
920053823,Kai Tveit AS,24
971865776,Con-Form Produksjon AS,24
916365322,Almaas Entreprenør AS,24
989985140,Resolve AS,24
926790188,Varme & Bad AS,24
927498464,4Service Landanlegg AS 3180 Camp Rugtvedt Kantine,24
986422595,Bufetat Sør Inntak og Fosterhjemstj,24
914540046,Procano AS,24
914512867,Multiconsult Norge AS,24
971921315,Ng Kiwi Vestfold Telemark AS,24
922413150,Akerhaugen Frukt AS,24
972262390,Industrisveis AS,24
913949196,Vest-Telemark Pukkverk AS,24
988744433,Seljord Barneskule SFO,24
972493554,Kragerø Sjøtjenester AS,24
998567335,Skanits AS,24
974115409,Gumpens Auto Grenland AS,24
974559935,Borgestad Barnehage,24
973494732,Skogmusa Barnehage Sa,24
974632055,Vestmar Nett AS,24
874719412,Arbeidstilsynet Skien,24
990747644,Læringsverkstedet Trollmyra Naturbarnehage,24
975299635,Brattås Skole,24
994460137,Rustfri Spesial Produksjon AS,24
928619753,Døner Bros Oslo AS,24
981542207,Rema 1000 Falkum,24
984339372,Tele Trans AS,24
919971339,Skien Kommune Prosjekt og Anlegg,24
871740712,Spar Borgestad,24
919832355,Atrå Handelslag Sa,24
871684502,Brua Servicenter AS,24
931162624,Buchhom Cafe AS,24
973993224,Telemark Friomsorgskontor,24
919743336,MHM Entreprenør & Service AS,24
873145692,Skue Sparebank,24
974123991,Røde Kors Telemark,24
871992142,Telemark Entreprenørservice AS,24
871805962,Helders Malerforretning AS,23
875307002,Hovenga Barnehage,23
819860092,Skien Kommune Bo- og Livsmestring,23
919934468,Dattebayo Skien AS,23
920113796,Sum-It AS,23
981266153,Kjell Asbjørn Solberg AS,23
980542602,TDI 24H Criticalexpress AS,23
985763526,Circle K Porsgrunn,23
929846923,Gamle Kragerøvei Legesenter,23
985846618,Epleblomsten AS,23
973803956,Treungen Barnehage,23
930224200,Konosør AS,23
974562618,Fyresdal Barnehage,23
987731567,Gvarv SFO,23
974193434,Øygarden Eidanger Truls Øygarden,23
974090872,Lifjellstua AS,23
879643392,Nome Kommune Felleskjøkkenet,23
975321681,Kalstad Barnehage,23
929025806,Skien Kommune Forsterket Hjemmetjenester,23
998517966,Herøya Nett AS,23
973472003,Hovettunet Barnehage Sti,23
974117924,Sagavoll Folkehøgskole,23
974179660,Rjukan Hytteby AS,23
973957953,Kragerø Sjøtjenester AS,23
972729884,Roar Meen Gård,23
998318866,Modulservice AS,23
911949024,Master Minds of Training AS,23
922835241,Power Porsgrunn,23
999054560,Telerock AS,23
996884694,Sivert Montasje AS,23
893066942,Eiendomsmegler 1 Telemark AS,23
931233548,Dollarstore,23
972237043,Grenland Bilservice AS,23
975277879,Brevik Oppvekstsenter,23
916644256,Proweld Industrier AS,23
971860723,Porsgrunn Rørleggerforretning AS,23
915069991,Loe Betongelementer AS,23
915270344,Skien Kommune Skotfosstorvet,23
988086088,Vestsiden Skole SFO,23
875278282,Herre Skole,23
921766076,Talenthuset,23
875838342,Byggmakker Handel AS,23
977235200,Rema 1000 Stathelle,23
973098535,H & M Hennes & Mauritz AS,23
924585579,J.M Bygg Montasje AS,23
974568209,Sykehuset Telemark HF Habiliteringsseksjonen,23
974568241,Porsgrunn Tannklinikk,23
984035713,Agilia AS,23
990263280,Arkitektum AS,23
974597780,NAV Midt-Telemark og Nome,22
974551020,Drangedal Kommune Kommunedirektørens Stab,22
983223273,Onkel Oskar AS,22
986344616,Diplomaten AS,22
918077898,Herøya Industripark AS,22
971746408,Everket AS,22
974079259,Felleskjøpet Bø 8559 Butikk og Kornmottak,22
917308098,Kiwi 280 Skippergata,22
971841494,Skien Boligbyggelag,22
888837582,Skien Kommune Arkaden,22
975295516,Sundby Barnehage,22
984921098,Vinje Kommune Brann og Beredskap,22
929469054,Human Care Ung AS,22
974796538,Statnett Rød,22
975307220,Sauland Barnehage,22
972898988,Gjerpen Håndball,22
971866217,Solberg Bil AS,22
973137085,HM Stranda Invest AS,22
934246160,Vaksinasjonskontor Skien Kommune,22
927325713,Blue Power AS,22
825197222,Fellestjenester Sa,22
974166992,Ng Kiwi Vestfold Telemark AS,22
916598041,Kiwi 513 Ulefoss,22
921647646,Drangedal Kommune Renhold,22
988081620,Vinje Kommune Helse,22
972116084,Sentrum Vaskeri & Renhold AS,22
972299499,Classique AS,22
995156016,Seljord Veterinærkontor AS,22
972280305,Servie AS,22
892436762,Kragerø Kommune Holt Omsorgsbolig,22
930837423,Bø Sportsbar AS,22
974163500,Moelven Sør-Tre AS,22
911754924,Rema 1000 Gimsøy,22
919299762,Porsgrunn Kommunes Kjøkkentjeneste,22
988440647,Hjartdal Kommune Hågan Butiltak,22
987881933,Moflata Skole SFO,22
974610035,Nissedal Kommune Fellestenester,22
973476203,Vesletun Barnehage,22
929723376,Stendi AS Ot Gravli,22
991369252,NAV Notodden,22
973784811,Bakken Barnehage,22
875307282,Brunkeberg Barnehage,22
921457081,Rema 1000 Rjukan,22
974116030,Bamble Mekaniske Industri AS,22
930798223,Stendi AS Ot Korpås,22
988070416,Vinje Kommune Heimetenester,22
972082783,Mathuset Eyde AS,22
996478009,Joker Trosby,22
996764850,Ng Kiwi Vestfold Telemark AS,22
974608529,Nome Kommune Sentraladministrasjon,21
924904364,Autostrada Bil AS,21
988419974,Groven og Karlsen AS,21
979567774,Irmat AS,21
988086665,Porsgrunn Kommune Miljøarbeidertjenesten,21
980298019,Renovest Iks,21
974608812,Nome Legesenter,21
916920946,Spar Kjøp AS,21
987881623,Bratsbergkleiva Skole SFO,21
813285592,Notodden Bok & Blueshus,21
995227843,Tveiten Skole SFO,21
922920591,Vy Buss AS,21
974600064,Kragerø Kommune Psykisk Helse/Rus,21
971830271,Ng Kiwi Vestfold Telemark AS,21
915269745,Skien Kommune Einartun,21
972011827,Kaasa Maskin AS,21
913986261,Mova Langesund,21
894705922,NAV Bamble,21
992982616,NAV Midt-Telemark,21
873148292,DNB Bank ASA,21
973470000,Brekke Barnehage,21
974560038,Ibsenhuset AS,21
874822132,Caverion Norge AS,21
974730774,Skatteetaten Bø i Telemark,21
894287802,Jula Norge AS,21
971679484,Spar Haukeli,21
926277510,Odds Ballklubb Kvinner,21
975307352,Øyfjell Oppvekstsenter,21
918589473,Rema 1000 Siljan,21
976668375,Driv Arbeids- og Aktivitetssenter,21
974608871,Nome Kommune Hjemmetjenesten Lunde Distrikt,21
983642977,Boligbyggelagenes Boservice AS,21
889848022,Brattrein Hotell AS,21
973795074,Nome Voksenopplæring og Flyktningetjeneste,21
973230182,Rauland Varesenter AS,21
998065402,MTM Anlegg AS,21
925390038,Grenland Bygg AS,21
999280137,Notodden Energi AS,21
922093474,Telemark Toppidrett Ungdomsskole Porsgrunn AS,21
811801402,Hjuksebø Montessoriskole Sa,21
987964154,Kragerø Kommune Bygg og Areal,21
971919558,Byggmester Johnny Jensen,21
991352910,Camp Supply International AS,21
873270802,Notodden Boligbyggelag,21
913926889,Fersk og Ferdig Selskapsmat AS,21
975296377,Kviteseid Barnehage,21
913240154,Herligheten Isbar AS,21
990985952,Seljord Hotell,21
932365898,Bil-Service AS,21
974633213,Sykehuset Telemark HF Trekløveren Barnehage,21
975909697,Solsikke Barnehage,21
972016357,Arena Kompetanse AS,21
994767623,Eidanger Idrettslag,21
980043347,Svømmeklubben Poseidon,21
973144227,Ng Kiwi Vestfold Telemark AS,21
975278476,Kroken Skole,21
990383286,BKO Olsen AS,21
919973552,Skien Kommune Administrasjon Kultur og Fritid,21
979525087,Kragerø Læringssenter,21
973119672,Skanem Rjukan AS,21
873351152,Bamble Taxi Sa,21
935011175,Stormen Pub AS,21
973796321,Bø Kino,21
919936177,Norsk Sprinklerteknikk AS,21
975292509,Notodden Kommune Oppvekst Administrasjon,21
926062816,Lotus Total AS,21
993250937,Telemark Park & Hageanlegg AS,20
973142925,Tess Sør AS,20
925037605,Belfor Norway AS,20
971850892,Madsen Ole Jonny Maskinentrepr AS,20
981422481,Rema 1000 Tuven,20
890372562,Rema 1000 Vallemyrene,20
876825252,Bamble Helsestasjon,20
974610124,Tokke Kommune Sentraladministrasjon,20
971673117,Ng Kiwi Vestfold Telemark AS,20
886789912,Måkeredet AS,20
984906374,Glekse AS,20
971685050,Evensen Bjarne Malermester AS,20
973512692,Læringsverkstedet Bøle Solkollen Barnehage,20
971716088,Stena Recycling AS,20
919017023,Trescon AS,20
998010942,Grashoppa Barnehage,20
995199394,Sandøya Montessoriskole,20
924987677,Creer Omsorg AS,20
994816993,Blikkenslager Kvelland AS,20
922357366,OLD Irish Pub Norway AS,20
973681486,Pedersen Ole Halvor,20
