Kommunenummer,Kommune,Kjønn,År,Innvandringsgrunn,Enhet,Antall
4034,Tokke,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,18.0
4016,Drangedal,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.2
4022,Seljord,Kvinner,2025,Familieinnvandrede,Prosent,9.2
4024,Hjartdal,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
4003,Skien,Kvinner,2025,Arbeidsinnvandrere,Personer,378.0
4014,Kragerø,Alle,2025,Uoppgitt,Prosent,14.7
4005,Notodden,Kvinner,2025,Familieinnvandrede,Prosent,15.9
4024,Hjartdal,Kvinner,2025,Arbeidsinnvandrere,Personer,4.0
4003,Skien,Menn,2025,Flyktninger og deres familieinnvandrede,Personer,2369.0
4003,Skien,Menn,2025,Arbeidsinnvandrere,Prosent,9.7
4028,Kviteseid,Kvinner,2025,Alle,Prosent,52.5
4028,Kviteseid,Alle,2025,Flyktninger og deres familieinnvandrede,Prosent,28.9
4005,Notodden,Alle,2025,Uoppgitt,Prosent,8.8
4020,Midt-Telemark,Menn,2025,Uoppgitt,Prosent,6.0
4028,Kviteseid,Kvinner,2025,Arbeidsinnvandrere,Prosent,9.2
4016,Drangedal,Alle,2025,Alle,Personer,500.0
4030,Nissedal,Menn,2025,Uoppgitt,Prosent,6.7
4028,Kviteseid,Alle,2025,Flyktninger og deres familieinnvandrede,Personer,88.0
4024,Hjartdal,Alle,2025,Familieinnvandrede,Prosent,13.6
4034,Tokke,Alle,2025,Familieinnvandrede,Prosent,17.3
4018,Nome,Alle,2025,Familieinnvandrede,Personer,223.0
4010,Siljan,Menn,2025,Alle,Personer,78.0
4026,Tinn,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.1
4036,Vinje,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.0
4032,Fyresdal,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
4022,Seljord,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
4018,Nome,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,21.0
4012,Bamble,Menn,2025,Alle,Prosent,48.0
4030,Nissedal,Alle,2025,Arbeidsinnvandrere,Prosent,25.6
4036,Vinje,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,20.0
4026,Tinn,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,18.0
4020,Midt-Telemark,Alle,2025,Arbeidsinnvandrere,Prosent,15.9
4012,Bamble,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,31.0
4018,Nome,Menn,2025,Uoppgitt,Personer,35.0
4026,Tinn,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,21.5
4036,Vinje,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,26.1
4018,Nome,Kvinner,2025,Arbeidsinnvandrere,Personer,58.0
4014,Kragerø,Menn,2025,Familieinnvandrede,Personer,87.0
4010,Siljan,Alle,2025,Arbeidsinnvandrere,Prosent,17.0
4032,Fyresdal,Menn,2025,Alle,Prosent,51.5
4018,Nome,Menn,2025,Familieinnvandrede,Personer,66.0
4003,Skien,Alle,2025,Uoppgitt,Prosent,10.5
4034,Tokke,Kvinner,2025,Arbeidsinnvandrere,Personer,15.0
4001,Porsgrunn,Kvinner,2025,Familieinnvandrede,Prosent,16.2
4003,Skien,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
4001,Porsgrunn,Kvinner,2025,Uoppgitt,Personer,283.0
4016,Drangedal,Menn,2025,Alle,Personer,220.0
4005,Notodden,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,442.0
4034,Tokke,Menn,2025,Arbeidsinnvandrere,Prosent,12.4
4024,Hjartdal,Menn,2025,Arbeidsinnvandrere,Prosent,7.0
4020,Midt-Telemark,Menn,2025,Familieinnvandrede,Prosent,5.7
4003,Skien,Alle,2025,Familieinnvandrede,Personer,1855.0
4024,Hjartdal,Menn,2025,Familieinnvandrede,Personer,7.0
4030,Nissedal,Menn,2025,Familieinnvandrede,Prosent,4.1
4034,Tokke,Menn,2025,Familieinnvandrede,Personer,10.0
4005,Notodden,Alle,2025,Alle,Prosent,100.0
4003,Skien,Kvinner,2025,Flyktninger og deres familieinnvandrede,Prosent,25.7
4024,Hjartdal,Alle,2025,Uoppgitt,Prosent,6.5
4034,Tokke,Alle,2025,Uoppgitt,Prosent,12.0
4010,Siljan,Alle,2025,Arbeidsinnvandrere,Personer,32.0
4010,Siljan,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
4012,Bamble,Menn,2025,Alle,Personer,698.0
4003,Skien,Kvinner,2025,Familieinnvandrede,Personer,1254.0
4014,Kragerø,Menn,2025,Arbeidsinnvandrere,Prosent,11.3
4001,Porsgrunn,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,155.0
4012,Bamble,Alle,2025,Uoppgitt,Personer,164.0
4036,Vinje,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,21.0
4026,Tinn,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
4014,Kragerø,Kvinner,2025,Alle,Personer,673.0
4018,Nome,Alle,2025,Uoppgitt,Personer,83.0
4014,Kragerø,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.7
4012,Bamble,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,15.0
4018,Nome,Kvinner,2025,Uoppgitt,Personer,48.0
4024,Hjartdal,Kvinner,2025,Alle,Personer,115.0
4034,Tokke,Kvinner,2025,Alle,Personer,153.0
4018,Nome,Menn,2025,Arbeidsinnvandrere,Personer,108.0
4022,Seljord,Kvinner,2025,Alle,Prosent,49.0
4032,Fyresdal,Kvinner,2025,Alle,Prosent,48.5
4016,Drangedal,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
4032,Fyresdal,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,8.0
4022,Seljord,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
4036,Vinje,Menn,2025,Arbeidsinnvandrere,Personer,65.0
4014,Kragerø,Kvinner,2025,Flyktninger og deres familieinnvandrede,Prosent,22.6
4032,Fyresdal,Alle,2025,Alle,Personer,163.0
4022,Seljord,Alle,2025,Alle,Personer,382.0
4026,Tinn,Menn,2025,Arbeidsinnvandrere,Personer,97.0
4034,Tokke,Alle,2025,Arbeidsinnvandrere,Prosent,18.0
4028,Kviteseid,Kvinner,2025,Uoppgitt,Personer,21.0
4024,Hjartdal,Alle,2025,Arbeidsinnvandrere,Prosent,8.9
4022,Seljord,Alle,2025,Flyktninger og deres familieinnvandrede,Personer,215.0
4032,Fyresdal,Alle,2025,Flyktninger og deres familieinnvandrede,Personer,65.0
4024,Hjartdal,Alle,2025,Familieinnvandrede,Personer,29.0
4034,Tokke,Alle,2025,Familieinnvandrede,Personer,46.0
4024,Hjartdal,Kvinner,2025,Familieinnvandrede,Personer,22.0
4020,Midt-Telemark,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,22.5
4030,Nissedal,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,17.9
4034,Tokke,Kvinner,2025,Familieinnvandrede,Personer,36.0
4014,Kragerø,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,43.0
4028,Kviteseid,Kvinner,2025,Uoppgitt,Prosent,6.9
4014,Kragerø,Alle,2025,Familieinnvandrede,Personer,277.0
4003,Skien,Kvinner,2025,Familieinnvandrede,Prosent,13.9
4016,Drangedal,Menn,2025,Uoppgitt,Personer,12.0
4012,Bamble,Alle,2025,Flyktninger og deres familieinnvandrede,Personer,735.0
4010,Siljan,Menn,2025,Flyktninger og deres familieinnvandrede,Personer,29.0
4018,Nome,Alle,2025,Flyktninger og deres familieinnvandrede,Prosent,45.9
4026,Tinn,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,152.0
4032,Fyresdal,Alle,2025,Uoppgitt,Personer,14.0
4005,Notodden,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,16.0
4022,Seljord,Alle,2025,Uoppgitt,Personer,41.0
4018,Nome,Kvinner,2025,Arbeidsinnvandrere,Prosent,6.2
4028,Kviteseid,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,46.0
4032,Fyresdal,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,32.0
4022,Seljord,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,107.0
4036,Vinje,Alle,2025,Uoppgitt,Personer,45.0
4026,Tinn,Alle,2025,Uoppgitt,Personer,145.0
4030,Nissedal,Kvinner,2025,Alle,Personer,99.0
4001,Porsgrunn,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,153.0
4005,Notodden,Kvinner,2025,Alle,Personer,959.0
4030,Nissedal,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.5
4020,Midt-Telemark,Kvinner,2025,Alle,Personer,935.0
4012,Bamble,Kvinner,2025,Arbeidsinnvandrere,Personer,77.0
4028,Kviteseid,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.0
4012,Bamble,Menn,2025,Uoppgitt,Personer,78.0
4010,Siljan,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.9
4018,Nome,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,230.0
4003,Skien,Kvinner,2025,Alle,Personer,4572.0
4030,Nissedal,Alle,2025,Alle,Personer,195.0
4020,Midt-Telemark,Alle,2025,Alle,Personer,1857.0
4010,Siljan,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.9
4010,Siljan,Kvinner,2025,Uoppgitt,Personer,14.0
4030,Nissedal,Kvinner,2025,Arbeidsinnvandrere,Prosent,7.2
4020,Midt-Telemark,Kvinner,2025,Arbeidsinnvandrere,Prosent,5.2
4001,Porsgrunn,Kvinner,2025,Alle,Prosent,49.7
4018,Nome,Menn,2025,Alle,Prosent,44.7
4001,Porsgrunn,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,5.8
4022,Seljord,Menn,2025,Uoppgitt,Personer,26.0
4001,Porsgrunn,Menn,2025,Arbeidsinnvandrere,Personer,601.0
4032,Fyresdal,Menn,2025,Uoppgitt,Personer,7.0
4014,Kragerø,Kvinner,2025,Uoppgitt,Prosent,7.4
4010,Siljan,Kvinner,2025,Alle,Prosent,58.5
4028,Kviteseid,Menn,2025,Alle,Prosent,47.5
4003,Skien,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,281.0
4005,Notodden,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.1
4010,Siljan,Alle,2025,Alle,Personer,188.0
4020,Midt-Telemark,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,5.9
4005,Notodden,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,55.0
4016,Drangedal,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,22.0
4030,Nissedal,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
4020,Midt-Telemark,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,198.0
4020,Midt-Telemark,Kvinner,2025,Uoppgitt,Personer,135.0
4030,Nissedal,Kvinner,2025,Uoppgitt,Personer,13.0
4012,Bamble,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.2
4020,Midt-Telemark,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,109.0
4030,Nissedal,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4010,Siljan,Alle,2025,Flyktninger og deres familieinnvandrede,Personer,67.0
4001,Porsgrunn,Alle,2025,Alle,Personer,5289.0
4010,Siljan,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,13.0
4001,Porsgrunn,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,1102.0
4032,Fyresdal,Menn,2025,Arbeidsinnvandrere,Prosent,13.5
4001,Porsgrunn,Alle,2025,Flyktninger og deres familieinnvandrede,Personer,2335.0
4022,Seljord,Menn,2025,Arbeidsinnvandrere,Prosent,11.8
4001,Porsgrunn,Alle,2025,Uoppgitt,Personer,557.0
4032,Fyresdal,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
4012,Bamble,Kvinner,2025,Alle,Prosent,52.0
4014,Kragerø,Menn,2025,Flyktninger og deres familieinnvandrede,Personer,306.0
4016,Drangedal,Menn,2025,Arbeidsinnvandrere,Personer,55.0
4016,Drangedal,Alle,2025,Uoppgitt,Personer,37.0
4014,Kragerø,Kvinner,2025,Familieinnvandrede,Personer,190.0
4005,Notodden,Alle,2025,Familieinnvandrede,Prosent,22.7
4010,Siljan,Kvinner,2025,Arbeidsinnvandrere,Personer,10.0
4020,Midt-Telemark,Alle,2025,Flyktninger og deres familieinnvandrede,Prosent,43.4
4001,Porsgrunn,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,23.3
4001,Porsgrunn,Menn,2025,Uoppgitt,Personer,274.0
4030,Nissedal,Alle,2025,Flyktninger og deres familieinnvandrede,Prosent,38.5
4028,Kviteseid,Menn,2025,Arbeidsinnvandrere,Personer,48.0
4005,Notodden,Menn,2025,Flyktninger og deres familieinnvandrede,Personer,407.0
4014,Kragerø,Alle,2025,Alle,Prosent,100.0
4012,Bamble,Alle,2025,Alle,Personer,1455.0
4005,Notodden,Menn,2025,Uoppgitt,Prosent,4.2
4024,Hjartdal,Kvinner,2025,Flyktninger og deres familieinnvandrede,Prosent,36.0
4034,Tokke,Kvinner,2025,Flyktninger og deres familieinnvandrede,Prosent,27.4
4022,Seljord,Kvinner,2025,Uoppgitt,Prosent,3.9
4024,Hjartdal,Kvinner,2025,Uoppgitt,Personer,9.0
4032,Fyresdal,Kvinner,2025,Uoppgitt,Prosent,4.3
4034,Tokke,Kvinner,2025,Uoppgitt,Personer,18.0
4014,Kragerø,Alle,2025,Arbeidsinnvandrere,Prosent,15.7
4024,Hjartdal,Menn,2025,Familieinnvandrede,Prosent,3.3
4034,Tokke,Menn,2025,Familieinnvandrede,Prosent,3.8
4036,Vinje,Kvinner,2025,Arbeidsinnvandrere,Prosent,5.3
4012,Bamble,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,373.0
4026,Tinn,Kvinner,2025,Arbeidsinnvandrere,Prosent,4.9
4036,Vinje,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,128.0
4028,Kviteseid,Alle,2025,Uoppgitt,Personer,40.0
4036,Vinje,Alle,2025,Flyktninger og deres familieinnvandrede,Prosent,50.4
4003,Skien,Menn,2025,Familieinnvandrede,Personer,601.0
4018,Nome,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.1
4026,Tinn,Alle,2025,Flyktninger og deres familieinnvandrede,Prosent,40.4
4005,Notodden,Menn,2025,Arbeidsinnvandrere,Prosent,14.2
4020,Midt-Telemark,Menn,2025,Familieinnvandrede,Personer,105.0
4030,Nissedal,Menn,2025,Familieinnvandrede,Personer,8.0
4012,Bamble,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,24.9
4016,Drangedal,Kvinner,2025,Flyktninger og deres familieinnvandrede,Personer,125.0
4026,Tinn,Menn,2025,Uoppgitt,Personer,56.0
4036,Vinje,Menn,2025,Uoppgitt,Personer,21.0
4016,Drangedal,Menn,2025,Alle,Prosent,44.0
4026,Tinn,Kvinner,2025,Uoppgitt,Prosent,11.1
4020,Midt-Telemark,Alle,2025,Flyktninger og deres familieinnvandrede,Personer,806.0
4003,Skien,Alle,2025,Arbeidsinnvandrere,Prosent,13.9
4030,Nissedal,Alle,2025,Flyktninger og deres familieinnvandrede,Personer,75.0
4022,Seljord,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,28.3
4036,Vinje,Kvinner,2025,Uoppgitt,Prosent,4.5
4032,Fyresdal,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,20.2
4018,Nome,Menn,2025,Flyktninger og deres familieinnvandrede,Prosent,21.1
4012,Bamble,Kvinner,2025,Uoppgitt,Prosent,5.9
4014,Kragerø,Menn,2025,Familieinnvandrede,Prosent,6.5
4026,Tinn,Menn,2025,Alle,Prosent,48.3
4036,Vinje,Menn,2025,Alle,Prosent,52.7
4005,Notodden,Menn,2025,Familieinnvandrede,Prosent,6.8
4030,Nissedal,Kvinner,2025,Arbeidsinnvandrere,Personer,14.0
4010,Siljan,Alle,2025,Familieinnvandrede,Personer,45.0
4018,Nome,Menn,2025,Alle,Personer,415.0
4020,Midt-Telemark,Kvinner,2025,Arbeidsinnvandrere,Personer,97.0
4030,Nissedal,Kvinner,2025,Alle,Prosent,50.8
4001,Porsgrunn,Kvinner,2025,Uoppgitt,Prosent,5.4
4028,Kviteseid,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
4020,Midt-Telemark,Kvinner,2025,Alle,Prosent,50.4
4010,Siljan,Kvinner,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,13.0
4001,Porsgrunn,Kvinner,2025,Arbeidsinnvandrere,Prosent,4.3
4003,Skien,Alle,2025,Alle,Prosent,100.0
4034,Tokke,Menn,2025,Flyktninger og deres familieinnvandrede,Personer,49.0
4024,Hjartdal,Menn,2025,Flyktninger og deres familieinnvandrede,Personer,69.0
4022,Seljord,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4005,Notodden,Kvinner,2025,Familieinnvandrede,Personer,294.0
4018,Nome,Menn,2025,Utdanning (inkl. au pair) eller andre grunner,Personer,10.0
4030,Nissedal,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.6
4020,Midt-Telemark,Alle,2025,Utdanning (inkl. au pair) eller andre grunner,Prosent,10.7
4010,Siljan,Kvinner,2025,Alle,Personer,110.0
4028,Kviteseid,Menn,2025,Alle,Personer,145.0
3806,Porsgrunn,Kvinner,2020,Alle,Personer,1996.0
3807,Skien,Kvinner,2020,Alle,Personer,3713.0
3808,Notodden,Kvinner,2020,Alle,Personer,714.0
3812,Siljan,Kvinner,2020,Alle,Personer,96.0
3813,Bamble,Kvinner,2020,Alle,Personer,612.0
3814,Kragerø,Kvinner,2020,Alle,Personer,537.0
3815,Drangedal,Kvinner,2020,Alle,Personer,201.0
3816,Nome,Kvinner,2020,Alle,Personer,393.0
3817,Midt-Telemark,Kvinner,2020,Alle,Personer,647.0
3818,Tinn,Kvinner,2020,Alle,Personer,333.0
3819,Hjartdal,Kvinner,2020,Alle,Personer,54.0
3820,Seljord,Kvinner,2020,Alle,Personer,129.0
3821,Kviteseid,Kvinner,2020,Alle,Personer,97.0
3822,Nissedal,Kvinner,2020,Alle,Personer,81.0
3823,Fyresdal,Kvinner,2020,Alle,Personer,78.0
3824,Tokke,Kvinner,2020,Alle,Personer,102.0
3825,Vinje,Kvinner,2020,Alle,Personer,154.0
3806,Porsgrunn,Kvinner,2020,Alle,Prosent,48.7
3807,Skien,Kvinner,2020,Alle,Prosent,50.3
3808,Notodden,Kvinner,2020,Alle,Prosent,48.7
3812,Siljan,Kvinner,2020,Alle,Prosent,52.7
3813,Bamble,Kvinner,2020,Alle,Prosent,51.9
3814,Kragerø,Kvinner,2020,Alle,Prosent,48.5
3815,Drangedal,Kvinner,2020,Alle,Prosent,55.4
3816,Nome,Kvinner,2020,Alle,Prosent,50.6
3817,Midt-Telemark,Kvinner,2020,Alle,Prosent,48.9
3818,Tinn,Kvinner,2020,Alle,Prosent,51.7
3819,Hjartdal,Kvinner,2020,Alle,Prosent,46.2
3820,Seljord,Kvinner,2020,Alle,Prosent,50.4
3821,Kviteseid,Kvinner,2020,Alle,Prosent,51.9
3822,Nissedal,Kvinner,2020,Alle,Prosent,48.5
3823,Fyresdal,Kvinner,2020,Alle,Prosent,55.3
3824,Tokke,Kvinner,2020,Alle,Prosent,53.1
3825,Vinje,Kvinner,2020,Alle,Prosent,45.7
3806,Porsgrunn,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,92.0
3807,Skien,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,99.0
3808,Notodden,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,34.0
3812,Siljan,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3813,Bamble,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,16.0
3814,Kragerø,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,11.0
3815,Drangedal,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3816,Nome,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,16.0
3817,Midt-Telemark,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,70.0
3818,Tinn,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,14.0
3819,Hjartdal,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3820,Seljord,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3821,Kviteseid,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3822,Nissedal,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3823,Fyresdal,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3824,Tokke,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3825,Vinje,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
3806,Porsgrunn,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.2
3807,Skien,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.3
3808,Notodden,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.3
3812,Siljan,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.3
3813,Bamble,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.4
3814,Kragerø,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.0
3815,Drangedal,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.7
3816,Nome,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.1
3817,Midt-Telemark,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,5.3
3818,Tinn,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.2
3819,Hjartdal,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
3820,Seljord,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.0
3821,Kviteseid,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
3822,Nissedal,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.0
3823,Fyresdal,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.1
3824,Tokke,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.1
3825,Vinje,Kvinner,2020,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.7
3806,Porsgrunn,Kvinner,2020,Arbeidsinnvandrere,Personer,153.0
3807,Skien,Kvinner,2020,Arbeidsinnvandrere,Personer,300.0
3808,Notodden,Kvinner,2020,Arbeidsinnvandrere,Personer,96.0
3812,Siljan,Kvinner,2020,Arbeidsinnvandrere,Personer,7.0
3813,Bamble,Kvinner,2020,Arbeidsinnvandrere,Personer,60.0
3814,Kragerø,Kvinner,2020,Arbeidsinnvandrere,Personer,54.0
3815,Drangedal,Kvinner,2020,Arbeidsinnvandrere,Personer,27.0
3816,Nome,Kvinner,2020,Arbeidsinnvandrere,Personer,53.0
3817,Midt-Telemark,Kvinner,2020,Arbeidsinnvandrere,Personer,86.0
3818,Tinn,Kvinner,2020,Arbeidsinnvandrere,Personer,25.0
3819,Hjartdal,Kvinner,2020,Arbeidsinnvandrere,Personer,5.0
3820,Seljord,Kvinner,2020,Arbeidsinnvandrere,Personer,26.0
3821,Kviteseid,Kvinner,2020,Arbeidsinnvandrere,Personer,20.0
3822,Nissedal,Kvinner,2020,Arbeidsinnvandrere,Personer,12.0
3823,Fyresdal,Kvinner,2020,Arbeidsinnvandrere,Personer,7.0
3824,Tokke,Kvinner,2020,Arbeidsinnvandrere,Personer,10.0
3825,Vinje,Kvinner,2020,Arbeidsinnvandrere,Personer,24.0
3806,Porsgrunn,Kvinner,2020,Arbeidsinnvandrere,Prosent,3.7
3807,Skien,Kvinner,2020,Arbeidsinnvandrere,Prosent,4.1
3808,Notodden,Kvinner,2020,Arbeidsinnvandrere,Prosent,6.5
3812,Siljan,Kvinner,2020,Arbeidsinnvandrere,Prosent,3.8
3813,Bamble,Kvinner,2020,Arbeidsinnvandrere,Prosent,5.1
3814,Kragerø,Kvinner,2020,Arbeidsinnvandrere,Prosent,4.9
3815,Drangedal,Kvinner,2020,Arbeidsinnvandrere,Prosent,7.4
3816,Nome,Kvinner,2020,Arbeidsinnvandrere,Prosent,6.8
3817,Midt-Telemark,Kvinner,2020,Arbeidsinnvandrere,Prosent,6.5
3818,Tinn,Kvinner,2020,Arbeidsinnvandrere,Prosent,3.9
3819,Hjartdal,Kvinner,2020,Arbeidsinnvandrere,Prosent,4.3
3820,Seljord,Kvinner,2020,Arbeidsinnvandrere,Prosent,10.2
3821,Kviteseid,Kvinner,2020,Arbeidsinnvandrere,Prosent,10.7
3822,Nissedal,Kvinner,2020,Arbeidsinnvandrere,Prosent,7.2
3823,Fyresdal,Kvinner,2020,Arbeidsinnvandrere,Prosent,5.0
3824,Tokke,Kvinner,2020,Arbeidsinnvandrere,Prosent,5.2
3825,Vinje,Kvinner,2020,Arbeidsinnvandrere,Prosent,7.1
3806,Porsgrunn,Kvinner,2020,Familieinnvandrede,Personer,695.0
3807,Skien,Kvinner,2020,Familieinnvandrede,Personer,1067.0
3808,Notodden,Kvinner,2020,Familieinnvandrede,Personer,253.0
3812,Siljan,Kvinner,2020,Familieinnvandrede,Personer,29.0
3813,Bamble,Kvinner,2020,Familieinnvandrede,Personer,164.0
3814,Kragerø,Kvinner,2020,Familieinnvandrede,Personer,175.0
3815,Drangedal,Kvinner,2020,Familieinnvandrede,Personer,90.0
3816,Nome,Kvinner,2020,Familieinnvandrede,Personer,124.0
3817,Midt-Telemark,Kvinner,2020,Familieinnvandrede,Personer,146.0
3818,Tinn,Kvinner,2020,Familieinnvandrede,Personer,100.0
3819,Hjartdal,Kvinner,2020,Familieinnvandrede,Personer,16.0
3820,Seljord,Kvinner,2020,Familieinnvandrede,Personer,31.0
3821,Kviteseid,Kvinner,2020,Familieinnvandrede,Personer,38.0
3822,Nissedal,Kvinner,2020,Familieinnvandrede,Personer,25.0
3823,Fyresdal,Kvinner,2020,Familieinnvandrede,Personer,32.0
3824,Tokke,Kvinner,2020,Familieinnvandrede,Personer,36.0
3825,Vinje,Kvinner,2020,Familieinnvandrede,Personer,49.0
3806,Porsgrunn,Kvinner,2020,Familieinnvandrede,Prosent,16.9
3807,Skien,Kvinner,2020,Familieinnvandrede,Prosent,14.5
3808,Notodden,Kvinner,2020,Familieinnvandrede,Prosent,17.2
3812,Siljan,Kvinner,2020,Familieinnvandrede,Prosent,15.9
3813,Bamble,Kvinner,2020,Familieinnvandrede,Prosent,13.9
3814,Kragerø,Kvinner,2020,Familieinnvandrede,Prosent,15.8
3815,Drangedal,Kvinner,2020,Familieinnvandrede,Prosent,24.8
