Kommune,Utdanningsnivå,Kjønn,Variabel,År,Verdi
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2014,826.0
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2015,845.0
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2016,858.0
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2017,857.0
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2018,850.0
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over,2019,863.0
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2004,12.8
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2005,13.1
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2006,13.1
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2007,13.3
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2008,12.9
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2009,13.3
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2010,13.6
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2011,13.8
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2012,13.9
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2013,14.0
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2014,14.2
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2015,14.6
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2016,14.7
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2017,14.6
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2018,14.5
Bamble (-2019),"Universitets- og høgskolenivå, kort",Menn,Personer 16 år og over (prosent),2019,14.8
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2004,360.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2005,359.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2006,362.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2007,373.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2008,389.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2009,400.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2010,403.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2011,417.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2012,456.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2013,467.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2014,493.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2015,517.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2016,525.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2017,516.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2018,524.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over,2019,538.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2004,3.3
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2005,3.3
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2006,3.3
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2007,3.4
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2008,3.5
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2009,3.6
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2010,3.6
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2011,3.7
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2012,4.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2013,4.1
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2014,4.3
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2015,4.5
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2016,4.5
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2017,4.4
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2018,4.5
Bamble (-2019),"Universitets- og høgskolenivå, lang",Begge kjønn,Personer 16 år og over (prosent),2019,4.6
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2004,95.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2005,96.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2006,97.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2007,105.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2008,117.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2009,118.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2010,119.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2011,127.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2012,150.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2013,157.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2014,169.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2015,196.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2016,201.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2017,193.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2018,195.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over,2019,213.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2004,1.7
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2005,1.7
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2006,1.8
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2007,1.9
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2008,2.1
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2009,2.1
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2010,2.1
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2011,2.3
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2012,2.7
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2013,2.8
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2014,3.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2015,3.4
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2016,3.5
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2017,3.4
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2018,3.4
Bamble (-2019),"Universitets- og høgskolenivå, lang",Kvinner,Personer 16 år og over (prosent),2019,3.7
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2004,265.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2005,263.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2006,265.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2007,268.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2008,272.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2009,282.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2010,284.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2011,290.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2012,306.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2013,310.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2014,324.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2015,321.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2016,324.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2017,323.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2018,329.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over,2019,325.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2004,4.8
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2005,4.8
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2006,4.8
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2007,4.8
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2008,4.8
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2009,5.0
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2010,5.1
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2011,5.1
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2012,5.4
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2013,5.4
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2014,5.6
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2015,5.5
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2016,5.6
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2017,5.5
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2018,5.6
Bamble (-2019),"Universitets- og høgskolenivå, lang",Menn,Personer 16 år og over (prosent),2019,5.6
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2004,118.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2005,131.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2006,116.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2007,137.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2008,151.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2009,155.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2010,160.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2011,172.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2012,190.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2013,202.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2014,81.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2015,84.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2016,84.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2017,77.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2018,76.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over,2019,73.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2004,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2005,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2006,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2007,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2008,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2009,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2010,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2011,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2012,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2013,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2014,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2015,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2016,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2017,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2018,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Begge kjønn,Personer 16 år og over (prosent),2019,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2004,59.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2005,63.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2006,57.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2007,69.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2008,67.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2009,70.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2010,73.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2011,73.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2012,84.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2013,94.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2014,44.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2015,47.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2016,50.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2017,44.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2018,46.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over,2019,42.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2004,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2005,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2006,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2007,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2008,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2009,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2010,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2011,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2012,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2013,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2014,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2015,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2016,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2017,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2018,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Kvinner,Personer 16 år og over (prosent),2019,nan
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2004,59.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2005,68.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2006,59.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2007,68.0
Bamble (-2019),Uoppgitt eller ingen fullført utdanning,Menn,Personer 16 år og over,2008,84.0
