Nace_1_nr,Nace_1_navn,Nace_2_nr,Nace_2_navn,Nace_3_nr,Nace_3_navn,Nace_4_nr,Nace_4_navn,Nace_5_nr,Nace_5_navn
C,Industri,15,Produksjon av lær og andre relaterte produkter,15.1,"Beredning av lær, produksjon av reiseeffekter og salmakerartikler og beredning og farging av pelsskinn",15.11,"Beredning av lær, og beredning og farging av pelsskinn",15.110,"Beredning av lær, og beredning og farging av pelsskinn"
C,Industri,15,Produksjon av lær og andre relaterte produkter,15.1,"Beredning av lær, produksjon av reiseeffekter og salmakerartikler og beredning og farging av pelsskinn",15.12,Produksjon av reiseeffekter og salmakerartikler,15.120,Produksjon av reiseeffekter og salmakerartikler
C,Industri,15,Produksjon av lær og andre relaterte produkter,15.2,Produksjon av skotøy,15.20,Produksjon av skotøy,15.200,Produksjon av skotøy
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.1,"Saging, høvling og impregnering av tre",16.10,"Saging, høvling og impregnering av tre",16.100,"Saging, høvling og impregnering av tre"
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.1,"Saging, høvling og impregnering av tre",16.11,Saging og høvling av tre,16.110,Saging og høvling av tre
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.1,"Saging, høvling og impregnering av tre",16.12,Bearbeiding og etterbehandling av tre,16.120,Bearbeiding og etterbehandling av tre
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.21,Produksjon av finerplater og andre bygnings- og møbelplater av tre,16.210,Produksjon av finerplater og andre bygnings- og møbelplater av tre
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.22,Produksjon av sammensatte parkettstaver,16.220,Produksjon av sammensatte parkettstaver
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.23,Produksjon av andre bygningsartikler,16.230,Produksjon av andre bygningsartikler
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.23,Produksjon av andre bygningsartikler,16.231,Produksjon av monteringsferdige hus
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.23,Produksjon av andre bygningsartikler,16.232,Produksjon av bygningsartikler
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.24,Produksjon av treemballasje,16.240,Produksjon av treemballasje
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.25,Produksjon av dører og vinduer i tre,16.250,Produksjon av dører og vinduer i tre
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.26,Produksjon av fast brensel av vegetabilsk biomasse,16.260,Produksjon av fast brensel av vegetabilsk biomasse
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.27,Etterbehandling av treprodukter,16.270,Etterbehandling av treprodukter
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.28,"Produksjon av andre trevarer og varer av kork, strå og flettematerialer",16.280,"Produksjon av andre trevarer og varer av kork, strå og flettematerialer"
C,Industri,16,"Produksjon av trelast og varer av tre, kork, strå og flettematerialer, unntatt møbler",16.2,"Produksjon av varer av tre, kork, strå og flettematerialer",16.29,"Produksjon av andre trevarer og varer av kork, strå og flettematerialer",16.290,"Produksjon av andre trevarer og varer av kork, strå og flettematerialer"
C,Industri,17,Produksjon av papir og papirvarer,17.1,"Produksjon av papirmasse, papir og papp",17.11,Produksjon av papirmasse,17.110,Produksjon av papirmasse
C,Industri,17,Produksjon av papir og papirvarer,17.1,"Produksjon av papirmasse, papir og papp",17.12,Produksjon av papir og papp,17.120,Produksjon av papir og papp
C,Industri,17,Produksjon av papir og papirvarer,17.2,Produksjon av varer av papir og papp,17.21,Produksjon av bølgepapp og emballasje av papir og papp,17.210,"Produksjon av bølgepapp, papp og emballasje av papir og papp"
C,Industri,17,Produksjon av papir og papirvarer,17.2,Produksjon av varer av papir og papp,17.22,"Produksjon av husholdnings-, sanitær- og toalettartikler av papir",17.220,"Produksjon av husholdnings-, sanitær- og toalettartikler"
C,Industri,17,Produksjon av papir og papirvarer,17.2,Produksjon av varer av papir og papp,17.23,Produksjon av kontorartikler av papir,17.230,Produksjon av kontorartikler av papir
C,Industri,17,Produksjon av papir og papirvarer,17.2,Produksjon av varer av papir og papp,17.24,Produksjon av tapet,17.240,Produksjon av tapeter
C,Industri,17,Produksjon av papir og papirvarer,17.2,Produksjon av varer av papir og papp,17.25,Produksjon av varer av papir og papp ellers,17.250,Produksjon av varer av papir og papp ellers
C,Industri,17,Produksjon av papir og papirvarer,17.2,Produksjon av varer av papir og papp,17.29,Produksjon av varer av papir og papp ellers,17.290,Produksjon av varer av papir og papp ellers
C,Industri,18,Trykking og reproduksjon av innspilte opptak,18.1,Trykking og tjenester tilknyttet trykking,18.11,Trykking av aviser,18.110,Trykking av aviser
C,Industri,18,Trykking og reproduksjon av innspilte opptak,18.1,Trykking og tjenester tilknyttet trykking,18.12,Trykking ellers,18.120,Trykking ellers
C,Industri,18,Trykking og reproduksjon av innspilte opptak,18.1,Trykking og tjenester tilknyttet trykking,18.13,Ferdiggjøring før trykking og publisering,18.130,Ferdiggjøring før trykking og publisering
C,Industri,18,Trykking og reproduksjon av innspilte opptak,18.1,Trykking og tjenester tilknyttet trykking,18.14,Bokbinding og tilknyttede tjenester,18.140,Bokbinding og tilknyttede tjenester
C,Industri,18,Trykking og reproduksjon av innspilte opptak,18.2,Reproduksjon av innspilte opptak,18.20,Reproduksjon av innspilte opptak,18.200,Reproduksjon av innspilte opptak
C,Industri,19,Produksjon av kullprodukter og raffinerte petroleumsprodukter,19.1,Produksjon av kullprodukter,19.10,Produksjon av kullprodukter,19.100,Produksjon av kullprodukter
C,Industri,19,Produksjon av kullprodukter og raffinerte petroleumsprodukter,19.2,Produksjon av raffinerte petroleumsprodukter,19.20,Produksjon av raffinerte petroleumsprodukter,19.200,Produksjon av raffinerte petroleumsprodukter og fossile brenselsprodukter
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.1,"Produksjon av kjemiske råvarer, gjødsel og nitrogenforbindelser, basisplast og syntetisk gummi",20.11,Produksjon av industrigasser,20.110,Produksjon av industrigasser
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.1,"Produksjon av kjemiske råvarer, gjødsel og nitrogenforbindelser, basisplast og syntetisk gummi",20.12,Produksjon av fargestoffer og pigmenter,20.120,Produksjon av fargestoffer og pigmenter
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.1,"Produksjon av kjemiske råvarer, gjødsel og nitrogenforbindelser, basisplast og syntetisk gummi",20.13,Produksjon av andre uorganiske kjemiske råvarer,20.130,Produksjon av andre uorganiske kjemiske råvarer
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.1,"Produksjon av kjemiske råvarer, gjødsel og nitrogenforbindelser, basisplast og syntetisk gummi",20.14,Produksjon av andre organiske kjemiske råvarer,20.140,Produksjon av andre organiske kjemiske råvarer
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.1,"Produksjon av kjemiske råvarer, gjødsel og nitrogenforbindelser, basisplast og syntetisk gummi",20.15,Produksjon av gjødsel og nitrogenforbindelser,20.150,"Produksjon av gjødsel, nitrogenforbindelser og vekstjord"
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.1,"Produksjon av kjemiske råvarer, gjødsel og nitrogenforbindelser, basisplast og syntetisk gummi",20.16,Produksjon av basisplast,20.160,Produksjon av basisplast
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.1,"Produksjon av kjemiske råvarer, gjødsel og nitrogenforbindelser, basisplast og syntetisk gummi",20.17,Produksjon av syntetisk gummi,20.170,Produksjon av syntetisk gummi
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.2,"Produksjon av plantevern-, skadedyr- og desinfeksjonsmidler og andre landbrukskjemiske produkter",20.20,Produksjon av plantevern- og skadedyrmidler og andre landbrukskjemiske produkter,20.200,"Produksjon av plantevern-, skadedyr- og desinfeksjonsmidler og andre landbrukskjemiske produkter"
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.3,"Produksjon av maling, lakk og lignende ytterbelegg, trykkfarger og tetningsmidler",20.30,"Produksjon av maling og lakk, trykkfarger og tetningsmidler",20.300,"Produksjon av maling og lakk, trykkfarger og tetningsmidler"
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.4,"Produksjon av såpe og vaskemidler, rense- og polermidler, parfyme og toalettartikler",20.41,"Produksjon av såpe og vaske-, rense- og poleringsmidler",20.410,"Produksjon av såpe og vaske-, rense- og poleringsmidler"
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.4,"Produksjon av såpe og vaskemidler, rense- og polermidler, parfyme og toalettartikler",20.42,Produksjon av parfyme og toalettartikler,20.420,Produksjon av parfyme og toalettartikler
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.5,Produksjon av andre kjemiske produkter,20.51,Produksjon av eksplosiver,20.510,Produksjon av eksplosiver
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.5,Produksjon av andre kjemiske produkter,20.52,Produksjon av lim,20.520,Produksjon av lim
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.5,Produksjon av andre kjemiske produkter,20.53,Produksjon av eteriske oljer,20.530,Produksjon av eteriske oljer
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.5,Produksjon av andre kjemiske produkter,20.59,Produksjon av kjemiske produkter ikke nevnt annet sted,20.590,Produksjon av andre kjemiske produkter ikke nevnt annet sted
C,Industri,20,Produksjon av kjemikalier og kjemiske produkter,20.6,Produksjon av kunstfibrer,20.60,Produksjon av kunstfibre,20.600,Produksjon av kunstfibre
C,Industri,21,Produksjon av farmasøytiske råvarer og preparater,21.1,Produksjon av farmasøytiske råvarer,21.10,Produksjon av farmasøytiske råvarer,21.100,Produksjon av farmasøytiske råvarer
C,Industri,21,Produksjon av farmasøytiske råvarer og preparater,21.2,Produksjon av farmasøytiske preparater,21.20,Produksjon av farmasøytiske preparater,21.200,Produksjon av farmasøytiske preparater
C,Industri,22,Produksjon av gummi- og plastprodukter,22.1,Produksjon av gummiprodukter,22.11,"Produksjon av gummidekk og slanger til gummidekk, og regummiering og vulkanisering av gummidekk",22.110,"Produksjon av gummidekk og slanger til gummidekk, og regummiering og vulkanisering av gummidekk"
C,Industri,22,Produksjon av gummi- og plastprodukter,22.1,Produksjon av gummiprodukter,22.12,Produksjon av gummiprodukter ellers,22.120,Produksjon av gummiprodukter ellers
C,Industri,22,Produksjon av gummi- og plastprodukter,22.1,Produksjon av gummiprodukter,22.19,Produksjon av gummiprodukter ellers,22.190,Produksjon av gummiprodukter ellers
C,Industri,22,Produksjon av gummi- og plastprodukter,22.2,Produksjon av plastprodukter,22.21,"Produksjon av plater, film, rør og profiler av plast",22.210,Produksjon av halvfabrikater av plast
C,Industri,22,Produksjon av gummi- og plastprodukter,22.2,Produksjon av plastprodukter,22.22,Produksjon av plastemballasje,22.220,Produksjon av plastemballasje
C,Industri,22,Produksjon av gummi- og plastprodukter,22.2,Produksjon av plastprodukter,22.23,Produksjon av dører og vinduer av plast,22.230,Produksjon av byggevarer av plast
C,Industri,22,Produksjon av gummi- og plastprodukter,22.2,Produksjon av plastprodukter,22.24,Produksjon av byggevarer av plast,22.240,Produksjon av byggevarer av plast
C,Industri,22,Produksjon av gummi- og plastprodukter,22.2,Produksjon av plastprodukter,22.25,Bearbeiding og etterbehandling av plastprodukter,22.250,Bearbeiding og etterbehandling av plastprodukter
C,Industri,22,Produksjon av gummi- og plastprodukter,22.2,Produksjon av plastprodukter,22.26,Produksjon av plastprodukter ellers,22.260,Produksjon av plastprodukter ellers
C,Industri,22,Produksjon av gummi- og plastprodukter,22.2,Produksjon av plastprodukter,22.29,Produksjon av plastprodukter ellers,22.290,Produksjon av plastprodukter ellers
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.1,Produksjon av glass og glassprodukter,23.11,Produksjon av planglass,23.110,Produksjon av planglass
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.1,Produksjon av glass og glassprodukter,23.12,Bearbeiding av planglass,23.120,Bearbeiding av planglass
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.1,Produksjon av glass og glassprodukter,23.13,Produksjon av emballasje og husholdningsartikler av glass og krystall,23.130,Produksjon av emballasje og husholdningsartikler av glass og krystall
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.1,Produksjon av glass og glassprodukter,23.14,Produksjon av glassfibre,23.140,Produksjon av glassfibrer
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.1,Produksjon av glass og glassprodukter,23.15,Produksjon av teknisk glass og andre glassvarer,23.150,Produksjon av teknisk glass og andre glassvarer
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.1,Produksjon av glass og glassprodukter,23.19,Produksjon av teknisk glass og andre glassvarer,23.190,Produksjon av teknisk glass og andre glassvarer
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.2,Produksjon av ildfaste produkter,23.20,Produksjon av ildfaste produkter,23.200,Produksjon av ildfaste produkter
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.3,Produksjon av byggevarer av brent leire,23.31,Produksjon av keramiske vegg- og gulvfliser,23.310,Produksjon av keramiske vegg- og gulvfliser
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.3,Produksjon av byggevarer av brent leire,23.32,"Produksjon av murstein, teglstein og andre byggevarer av brent leire",23.320,"Produksjon av murstein, teglstein og andre byggevarer av brent leire"
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.4,Produksjon av andre porselensprodukter og keramiske produkter,23.41,Produksjon av keramiske husholdningsartikler og dekorasjonsgjenstander,23.410,Produksjon av keramiske husholdningsartikler og dekorasjonsgjenstander
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.4,Produksjon av andre porselensprodukter og keramiske produkter,23.42,Produksjon av sanitærutstyr av keramisk materiale,23.420,Produksjon av sanitærutstyr av keramisk materiale
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.4,Produksjon av andre porselensprodukter og keramiske produkter,23.43,Produksjon av isolatorer og isoleringsdeler av keramisk materiale,23.430,Produksjon av isolatorer og isoleringsdeler av keramisk materiale
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.4,Produksjon av andre porselensprodukter og keramiske produkter,23.44,Produksjon av andre keramiske produkter for teknisk bruk,23.440,Produksjon av andre keramiske produkter for teknisk bruk
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.4,Produksjon av andre porselensprodukter og keramiske produkter,23.45,Produksjon av andre keramiske produkter,23.450,Produksjon av andre keramiske produkter
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.4,Produksjon av andre porselensprodukter og keramiske produkter,23.49,Produksjon av andre keramiske produkter,23.490,Produksjon av andre keramiske produkter
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.5,"Produksjon av sement, kalk og gips",23.51,Produksjon av sement,23.510,Produksjon av sement
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.5,"Produksjon av sement, kalk og gips",23.52,Produksjon av kalk og gips,23.520,Produksjon av kalk og gips
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.6,"Produksjon av betong-, sement- og gipsprodukter",23.61,Produksjon av betongprodukter for bygge- og anleggsvirksomhet,23.610,Produksjon av betongprodukter for bygge- og anleggsvirksomhet
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.6,"Produksjon av betong-, sement- og gipsprodukter",23.62,Produksjon av gipsprodukter for bygge- og anleggsvirksomhet,23.620,Produksjon av gipsprodukter for bygge- og anleggsvirksomhet
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.6,"Produksjon av betong-, sement- og gipsprodukter",23.63,Produksjon av ferdigblandet betong,23.630,Produksjon av ferdigblandet betong
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.6,"Produksjon av betong-, sement- og gipsprodukter",23.64,Produksjon av mørtel,23.640,Produksjon av mørtel
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.6,"Produksjon av betong-, sement- og gipsprodukter",23.65,Produksjon av fibersement,23.650,Produksjon av fibersement
C,Industri,23,Produksjon av andre ikke-metalliske mineralprodukter,23.6,"Produksjon av betong-, sement- og gipsprodukter",23.66,"Produksjon av betong-, sement- og gipsprodukter ellers",23.660,"Produksjon av betong-, sement- og gipsprodukter ellers"
